Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
1.1250000000000e-001	       -4.520207	       -4.767133
1.1375000000000e-001	       -4.565817	       -4.773883
1.1500000000000e-001	       -4.548229	        -4.71274
1.1625000000000e-001	       -4.468403	        -4.57635
1.1750000000000e-001	       -4.324825	       -4.392572
1.1875000000000e-001	       -4.120187	       -4.140164
1.2000000000000e-001	       -3.861545	       -3.835385
1.2125000000000e-001	       -3.549357	       -3.467614
1.2250000000000e-001	       -3.191763	       -3.052473
1.2375000000000e-001	       -2.788243	       -2.605141
1.2500000000000e-001	       -2.346411	       -2.111478
1.2625000000000e-001	       -1.874683	       -1.593027
1.2750000000000e-001	       -1.370207	       -1.054548
1.2875000000000e-001	      -0.8503884	      -0.4718137
1.3000000000000e-001	      -0.3147453	      0.08777524
1.3125000000000e-001	       0.2260644	       0.6521307
1.3250000000000e-001	       0.7690139	        1.216795
1.3375000000000e-001	        1.304035	        1.756985
1.3500000000000e-001	          1.8233	        2.287601
1.3625000000000e-001	        2.318437	         2.76155
1.3750000000000e-001	        2.783958	        3.214939
1.3875000000000e-001	        3.215053	        3.616904
1.4000000000000e-001	        3.599566	        3.977692
1.4125000000000e-001	        3.934329	        4.288332
1.4250000000000e-001	         4.21412	        4.519335
1.4375000000000e-001	        4.436591	        4.691341
1.4500000000000e-001	        4.595332	         4.80824
1.4625000000000e-001	        4.686676	        4.877626
1.4750000000000e-001	        4.715863	         4.85614
1.4875000000000e-001	        4.673336	        4.756506
1.5000000000000e-001	        4.562714	        4.591322
1.5125000000000e-001	        4.385398	        4.375005
1.5250000000000e-001	        4.146713	        4.114228
1.5375000000000e-001	        3.847425	        3.776579
1.5500000000000e-001	        3.496345	        3.394823
1.5625000000000e-001	        3.098703	        2.961078
1.5750000000000e-001	        2.659845	        2.497324
1.5875000000000e-001	        2.188599	        1.987995
1.6000000000000e-001	        1.687226	        1.448326
1.6125000000000e-001	        1.167371	       0.9020027
1.6250000000000e-001	       0.6320454	       0.3334025
1.6375000000000e-001	       0.0897545	      -0.2328966
1.6500000000000e-001	      -0.4520738	        -0.80776
1.6625000000000e-001	      -0.9867091	       -1.350631
1.6750000000000e-001	       -1.502333	       -1.878409
1.6875000000000e-001	         -1.9979	       -2.392942
1.7000000000000e-001	       -2.465567	       -2.867903
1.7125000000000e-001	       -2.898728	       -3.300109
1.7250000000000e-001	       -3.289363	       -3.695713
1.7375000000000e-001	       -3.635623	       -4.032637
1.7500000000000e-001	       -3.931783	       -4.310215
1.7625000000000e-001	       -4.173786	       -4.533934
1.7750000000000e-001	       -4.360772	       -4.690677
1.7875000000000e-001	       -4.486894	       -4.779946
1.8000000000000e-001	       -4.553636	       -4.808047
1.8125000000000e-001	       -4.556944	       -4.769347
1.8250000000000e-001	       -4.498967	       -4.651471
1.8375000000000e-001	        -4.37756	       -4.475752
1.8500000000000e-001	       -4.195588	       -4.241739
1.8625000000000e-001	       -3.959264	       -3.952907
1.8750000000000e-001	       -3.662822	       -3.612988
1.8875000000000e-001	       -3.319419	       -3.217713
1.9000000000000e-001	        -2.93075	        -2.77259
1.9125000000000e-001	       -2.500455	       -2.302241
1.9250000000000e-001	        -2.03482	       -1.795422
1.9375000000000e-001	       -1.540347	       -1.253831
1.9500000000000e-001	       -1.024747	      -0.6932004
1.9625000000000e-001	        -0.49331	      -0.1140963
1.9750000000000e-001	       0.0474726	       0.4578127
1.9875000000000e-001	       0.5924005	         1.02473
2.0000000000000e-001	        1.130028	        1.576954
2.0125000000000e-001	        1.655441	        2.108385
2.0250000000000e-001	        2.158397	        2.613669
2.0375000000000e-001	        2.632876	        3.082072
2.0500000000000e-001	        3.073516	        3.496099
2.0625000000000e-001	        3.469071	        3.870533
2.0750000000000e-001	        3.823222	        4.194583
2.0875000000000e-001	        4.121561	          4.4531
2.1000000000000e-001	        4.364392	        4.651579
2.1125000000000e-001	        4.544804	         4.79494
2.1250000000000e-001	        4.663183	        4.866217
2.1375000000000e-001	        4.714075	         4.87141
2.1500000000000e-001	        4.695794	        4.798835
2.1625000000000e-001	        4.609893	        4.674261
2.1750000000000e-001	        4.454285	        4.491008
2.1875000000000e-001	         4.23706	        4.237451
2.2000000000000e-001	        3.956691	        3.921147
2.2125000000000e-001	        3.622715	        3.552955
2.2250000000000e-001	        3.238246	        3.125333
2.2375000000000e-001	        2.811041	        2.667715
2.2500000000000e-001	        2.348192	        2.174742
2.2625000000000e-001	        1.852483	        1.660974
2.2750000000000e-001	        1.338195	        1.105068
2.2875000000000e-001	       0.8072069	       0.5347342
2.3000000000000e-001	       0.2672275	     -0.04226594
2.3125000000000e-001	      -0.2743672	      -0.6050415
2.3250000000000e-001	      -0.8094459	       -1.159606
2.3375000000000e-001	       -1.331972	       -1.708924
2.3500000000000e-001	       -1.833695	       -2.225545
2.3625000000000e-001	       -2.309676	       -2.717037
2.3750000000000e-001	       -2.756089	       -3.151855
2.3875000000000e-001	        -3.15969	       -3.542149
2.4000000000000e-001	       -3.521786	       -3.916021
2.4125000000000e-001	       -3.835104	       -4.214217
2.4250000000000e-001	       -4.097215	       -4.460358
2.4375000000000e-001	       -4.304699	       -4.638707
2.4500000000000e-001	        -4.45251	       -4.772668
2.4625000000000e-001	       -4.544287	       -4.822014
2.4750000000000e-001	       -4.568165	       -4.790919
2.4875000000000e-001	       -4.530498	       -4.716347
2.5000000000000e-001	       -4.430064	       -4.556485
2.5125000000000e-001	       -4.266911	       -4.355123
2.5250000000000e-001	       -4.045304	       -4.091492
2.5375000000000e-001	       -3.766889	        -3.76197
2.5500000000000e-001	       -3.438413	       -3.374894
2.5625000000000e-001	       -3.063608	       -2.944311
2.5750000000000e-001	       -2.646201	       -2.480434
2.5875000000000e-001	       -2.189651	       -1.982057
2.6000000000000e-001	       -1.705237	       -1.446995
2.6125000000000e-001	       -1.195198	      -0.9021419
2.6250000000000e-001	      -0.6688885	      -0.3466288
2.6375000000000e-001	      -0.1313571	        0.217596
2.6500000000000e-001	        0.409756	        0.772924
2.6625000000000e-001	       0.9458106	        1.325838
2.6750000000000e-001	        1.478401	        1.866394
2.6875000000000e-001	        1.989508	        2.381302
2.7000000000000e-001	        2.474141	        2.848165
2.7125000000000e-001	        2.927423	        3.291268
2.7250000000000e-001	        3.342799	        3.689621
2.7375000000000e-001	        3.712293	        4.032829
2.7500000000000e-001	        4.029319	        4.314149
2.7625000000000e-001	        4.292261	        4.539071
2.7750000000000e-001	         4.49457	        4.697699
2.7875000000000e-001	        4.635921	        4.793942
2.8000000000000e-001	          4.7081	        4.831537
2.8125000000000e-001	        4.712547	        4.797241
2.8250000000000e-001	        4.647916	        4.690624
2.8375000000000e-001	        4.513742	        4.513811
2.8500000000000e-001	        4.315272	        4.290733
2.8625000000000e-001	        4.051629	        4.003744
2.8750000000000e-001	        3.735533	        3.663907
2.8875000000000e-001	        3.367517	        3.252291
2.9000000000000e-001	        2.954592	        2.809321
2.9125000000000e-001	        2.503212	        2.329021
2.9250000000000e-001	        2.021153	        1.810178
2.9375000000000e-001	        1.513633	        1.276623
2.9500000000000e-001	       0.9879028	       0.7211049
2.9625000000000e-001	       0.4522418	       0.1520644
2.9750000000000e-001	     -0.08996363	      -0.4250728
2.9875000000000e-001	      -0.6262008	      -0.9881904
3.0000000000000e-001	       -1.153806	       -1.526477
3.0125000000000e-001	       -1.664019	       -2.049825
3.0250000000000e-001	       -2.150853	       -2.556142
3.0375000000000e-001	       -2.609193	        -3.02488
3.0500000000000e-001	       -3.028609	       -3.430515
3.0625000000000e-001	       -3.408161	        -3.78453
3.0750000000000e-001	       -3.738858	       -4.104268
3.0875000000000e-001	       -4.018073	       -4.361587
3.1000000000000e-001	        -4.24379	       -4.564313
3.1125000000000e-001	       -4.411555	       -4.701047
3.1250000000000e-001	       -4.519146	       -4.771793
3.1375000000000e-001	       -4.564633	       -4.784073
3.1500000000000e-001	       -4.547277	       -4.710783
3.1625000000000e-001	       -4.467011	       -4.580361
3.1750000000000e-001	       -4.324671	       -4.387245
3.1875000000000e-001	       -4.119585	       -4.145292
3.2000000000000e-001	       -3.860974	       -3.831406
3.2125000000000e-001	        -3.54859	       -3.463985
3.2250000000000e-001	       -3.189639	       -3.056329
3.2375000000000e-001	       -2.787322	       -2.604165
3.2500000000000e-001	       -2.344611	       -2.115499
3.2625000000000e-001	       -1.874365	       -1.594562
3.2750000000000e-001	       -1.371038	       -1.052572
3.2875000000000e-001	      -0.8503634	      -0.4884391
3.3000000000000e-001	      -0.3156946	      0.07306952
3.3125000000000e-001	        0.225504	       0.6433846
3.3250000000000e-001	       0.7678028	        1.204887
3.3375000000000e-001	         1.30292	        1.746666
3.3500000000000e-001	        1.821847	        2.274755
3.3625000000000e-001	        2.318024	        2.767116
3.3750000000000e-001	        2.782468	        3.207716
3.3875000000000e-001	        3.212977	        3.604993
3.4000000000000e-001	        3.597403	        3.964953
3.4125000000000e-001	        3.931953	        4.275182
3.4250000000000e-001	        4.212803	        4.522667
3.4375000000000e-001	        4.434815	        4.705637
3.4500000000000e-001	        4.595206	        4.829322
3.4625000000000e-001	        4.685915	        4.885159
3.4750000000000e-001	        4.714102	        4.855014
3.4875000000000e-001	        4.673023	        4.770417
3.5000000000000e-001	        4.562225	        4.619698
3.5125000000000e-001	         4.38483	        4.394732
3.5250000000000e-001	        4.145432	        4.135168
3.5375000000000e-001	        3.847265	        3.796331
3.5500000000000e-001	        3.496048	        3.415631
3.5625000000000e-001	        3.099512	        2.981592
3.5750000000000e-001	        2.659141	        2.518159
3.5875000000000e-001	        2.188675	        2.018889
3.6000000000000e-001	         1.68779	        1.497078
3.6125000000000e-001	         1.16705	       0.9429632
3.6250000000000e-001	       0.6332062	       0.3873756
3.6375000000000e-001	      0.09058772	       -0.169408
3.6500000000000e-001	      -0.4498433	       -0.729174
3.6625000000000e-001	      -0.9846826	       -1.286737
3.6750000000000e-001	        -1.50177	       -1.823643
3.6875000000000e-001	       -1.996303	       -2.330806
3.7000000000000e-001	       -2.464602	       -2.809644
3.7125000000000e-001	       -2.897228	        -3.23823
3.7250000000000e-001	       -3.288795	       -3.621977
3.7375000000000e-001	       -3.634254	       -3.957303
3.7500000000000e-001	       -3.930816	       -4.229641
3.7625000000000e-001	       -4.172823	       -4.464981
3.7750000000000e-001	       -4.359841	       -4.622524
3.7875000000000e-001	       -4.485888	       -4.718715
3.8000000000000e-001	       -4.552444	       -4.747026
3.8125000000000e-001	       -4.556385	       -4.701481
3.8250000000000e-001	       -4.498244	        -4.58774
3.8375000000000e-001	       -4.377798	       -4.416554
3.8500000000000e-001	       -4.195238	       -4.198707
3.8625000000000e-001	       -3.959407	       -3.913906
3.8750000000000e-001	       -3.664517	       -3.566686
3.8875000000000e-001	       -3.319198	       -3.148765
3.9000000000000e-001	       -2.931015	        -2.70302
3.9125000000000e-001	       -2.501321	       -2.228563
3.9250000000000e-001	       -2.036383	       -1.723942
3.9375000000000e-001	       -1.541105	       -1.180393
3.9500000000000e-001	       -1.026204	      -0.6194945
3.9625000000000e-001	      -0.4941117	     -0.06507174
3.9750000000000e-001	      0.04533603	       0.5087055
3.9875000000000e-001	        0.590275	        1.057744
4.0000000000000e-001	        1.129552	        1.616445
4.0125000000000e-001	        1.654235	        2.152062
4.0250000000000e-001	        2.157808	        2.648816
4.0375000000000e-001	        2.631911	        3.113004
4.0500000000000e-001	        3.072835	        3.517165
4.0625000000000e-001	        3.468716	        3.894083
4.0750000000000e-001	         3.82163	         4.21063
4.0875000000000e-001	        4.121175	        4.482303
4.1000000000000e-001	        4.363794	         4.68325
4.1125000000000e-001	        4.544685	        4.820788
4.1250000000000e-001	        4.662268	        4.885413
4.1375000000000e-001	        4.713428	         4.89591
4.1500000000000e-001	        4.695042	         4.83303
4.1625000000000e-001	        4.609597	        4.695522
4.1750000000000e-001	        4.453646	        4.498825
4.1875000000000e-001	        4.235924	        4.254265
4.2000000000000e-001	        3.956987	        3.944423
4.2125000000000e-001	        3.622557	        3.575517
4.2250000000000e-001	        3.239506	        3.165505
4.2375000000000e-001	        2.811805	        2.694793
4.2500000000000e-001	        2.349712	        2.213526
4.2625000000000e-001	        1.854252	        1.689815
4.2750000000000e-001	        1.339881	        1.129486
4.2875000000000e-001	       0.8087402	       0.5720452
4.3000000000000e-001	       0.2680524	       0.0150839
4.3125000000000e-001	      -0.2733129	      -0.5619799
4.3250000000000e-001	      -0.8082646	       -1.121914
4.3375000000000e-001	       -1.330104	       -1.645915
4.3500000000000e-001	       -1.833057	       -2.178682
4.3625000000000e-001	       -2.308538	        -2.65799
4.3750000000000e-001	       -2.754072	        -3.09932
4.3875000000000e-001	       -3.158455	       -3.504576
4.4000000000000e-001	       -3.519751	       -3.855495
4.4125000000000e-001	       -3.833815	       -4.171025
4.4250000000000e-001	       -4.095135	       -4.407869
4.4375000000000e-001	        -4.30311	       -4.585948
4.4500000000000e-001	       -4.451265	       -4.712703
4.4625000000000e-001	       -4.541327	       -4.770978
4.4750000000000e-001	       -4.565997	       -4.755597
4.4875000000000e-001	       -4.527806	       -4.668315
4.5000000000000e-001	       -4.427868	       -4.522043
4.5125000000000e-001	       -4.265609	       -4.310408
4.5250000000000e-001	       -4.043815	       -4.028862
4.5375000000000e-001	       -3.766491	       -3.703719
4.5500000000000e-001	       -3.438669	       -3.314946
4.5625000000000e-001	       -3.063273	       -2.889704
4.5750000000000e-001	       -2.646395	       -2.415813
4.5875000000000e-001	       -2.190478	       -1.905994
4.6000000000000e-001	       -1.704834	       -1.386183
4.6125000000000e-001	       -1.196097	      -0.8432393
4.6250000000000e-001	      -0.6693524	      -0.2833285
4.6375000000000e-001	       -0.132775	        0.272441
4.6500000000000e-001	        0.409101	       0.8334917
4.6625000000000e-001	       0.9456992	        1.383177
4.6750000000000e-001	        1.475943	        1.913564
4.6875000000000e-001	        1.989239	        2.435208
4.7000000000000e-001	        2.473428	        2.920066
4.7125000000000e-001	        2.926185	        3.366625
4.7250000000000e-001	         3.34115	        3.749923
4.7375000000000e-001	        3.711403	        4.103377
4.7500000000000e-001	        4.028176	        4.382556
4.7625000000000e-001	         4.29134	        4.613211
4.7750000000000e-001	          4.4931	        4.776785
4.7875000000000e-001	        4.634295	        4.866688
4.8000000000000e-001	        4.707071	        4.893693
4.8125000000000e-001	        4.711676	        4.862434
4.8250000000000e-001	        4.648483	        4.769806
4.8375000000000e-001	        4.513241	        4.600738
4.8500000000000e-001	        4.314912	         4.36357
4.8625000000000e-001	        4.051118	        4.071475
4.8750000000000e-001	        3.733277	        3.718259
4.8875000000000e-001	        3.366797	        3.322379
4.9000000000000e-001	         2.95289	        2.880092
4.9125000000000e-001	        2.501719	        2.392668
4.9250000000000e-001	        2.019029	         1.88704
4.9374999999999e-001	        1.512193	         1.34904
4.9499999999999e-001	       0.9856609	       0.7847395
4.9624999999999e-001	       0.4507737	       0.2096206
4.9749999999999e-001	     -0.09134222	      -0.3550171
4.9874999999999e-001	      -0.6274443	      -0.9266282
4.9999999999999e-001	       -1.154119	       -1.470016
5.0124999999999e-001	       -1.664791	       -1.992987
5.0249999999999e-001	       -2.150991	       -2.489281
5.0374999999999e-001	       -2.609738	       -2.945829
5.0499999999999e-001	       -3.028583	       -3.370079
5.0624999999999e-001	       -3.408105	       -3.741752
5.0749999999999e-001	       -3.739394	       -4.072816
5.0874999999999e-001	       -4.018197	       -4.327298
5.0999999999999e-001	       -4.244479	       -4.534627
5.1124999999999e-001	       -4.412697	       -4.668962
5.1249999999999e-001	       -4.520205	       -4.736876
5.1374999999999e-001	       -4.565059	        -4.75432
5.1499999999999e-001	       -4.548173	       -4.680007
5.1624999999999e-001	       -4.466717	       -4.544982
5.1749999999999e-001	       -4.324539	       -4.356129
5.1874999999999e-001	       -4.120134	       -4.106841
5.1999999999999e-001	       -3.860158	       -3.790989
5.2124999999999e-001	        -3.54912	        -3.43073
5.2249999999999e-001	       -3.189016	       -3.005204
5.2374999999999e-001	       -2.786977	       -2.536158
5.2499999999999e-001	       -2.344021	       -2.053859
5.2624999999999e-001	       -1.873049	       -1.531196
5.2749999999999e-001	       -1.371898	      -0.9947563
5.2874999999999e-001	       -0.849422	      -0.4283698
5.2999999999999e-001	      -0.3155968	       0.1252792
5.3124999999999e-001	       0.2249565	       0.6803815
5.3249999999999e-001	       0.7666553	        1.240721
5.3374999999999e-001	         1.30324	        1.789665
5.3499999999999e-001	        1.820941	        2.309728
5.3624999999999e-001	        2.316848	        2.792863
5.3749999999999e-001	        2.780756	        3.241949
5.3874999999999e-001	        3.211303	        3.643084
5.3999999999999e-001	        3.597198	        4.009703
5.4124999999999e-001	        3.932101	        4.308906
5.4249999999999e-001	        4.213383	        4.559121
5.4374999999999e-001	         4.43442	        4.741173
5.4499999999999e-001	          4.5949	        4.862655
5.4624999999999e-001	        4.686841	         4.92842
5.4749999999999e-001	         4.71316	        4.903026
5.4874999999999e-001	        4.673781	        4.823018
5.4999999999999e-001	        4.562365	        4.659054
5.5124999999999e-001	        4.385168	        4.433498
5.5249999999999e-001	        4.145122	        4.171312
5.5374999999999e-001	        3.847384	        3.850643
5.5499999999999e-001	         3.49586	        3.452516
5.5624999999999e-001	        3.099211	        3.022625
5.5749999999999e-001	        2.660285	        2.539866
5.5874999999999e-001	        2.188127	         2.03599
5.5999999999999e-001	        1.689176	         1.51458
5.6124999999999e-001	        1.168152	       0.9750615
5.6249999999999e-001	       0.6343216	       0.4101243
5.6374999999999e-001	      0.09147297	      -0.1613977
5.6499999999999e-001	       -0.449079	      -0.7344589
5.6624999999999e-001	      -0.9829201	       -1.293022
5.6749999999999e-001	       -1.500716	       -1.820507
5.6874999999999e-001	       -1.994733	       -2.322986
5.6999999999999e-001	       -2.463291	       -2.798058
5.7124999999999e-001	       -2.896077	       -3.228665
5.7249999999999e-001	       -3.287519	       -3.619412
5.7374999999999e-001	       -3.633035	       -3.962819
5.7499999999999e-001	        -3.93011	       -4.242734
5.7624999999999e-001	       -4.171691	        -4.45821
5.7749999999999e-001	       -4.359471	       -4.615187
5.7874999999999e-001	       -4.486616	         -4.7117
5.7999999999999e-001	       -4.551582	       -4.749842
5.8124999999999e-001	       -4.556212	       -4.710344
5.8249999999999e-001	       -4.497268	       -4.602442
5.8374999999999e-001	       -4.376862	        -4.43385
5.8499999999999e-001	        -4.19393	       -4.199354
5.8624999999999e-001	       -3.956707	       -3.926835
5.8749999999999e-001	       -3.663449	        -3.56223
5.8874999999999e-001	       -3.317334	       -3.169002
5.8999999999999e-001	       -2.930263	       -2.723812
5.9124999999999e-001	       -2.500488	       -2.241332
5.9249999999999e-001	       -2.035647	       -1.726916
5.9374999999999e-001	       -1.540988	        -1.18823
5.9499999999999e-001	       -1.026222	      -0.6214299
5.9624999999999e-001	      -0.4939032	     -0.04785117
5.9749999999999e-001	      0.04541008	       0.5119441
5.9874999999999e-001	       0.5900003	         1.07439
5.9999999999999e-001	        1.129724	        1.613568
6.0124999999999e-001	        1.653632	        2.134156
6.0249999999999e-001	        2.158335	         2.64505
6.0374999999999e-001	         2.63169	          3.0979
6.0499999999999e-001	        3.072622	        3.499486
6.0624999999999e-001	        3.469309	        3.880016
6.0749999999999e-001	        3.820419	        4.212605
6.0874999999999e-001	        4.121691	        4.476334
6.0999999999999e-001	        4.363395	        4.665097
6.1124999999999e-001	        4.545088	        4.809892
6.1249999999999e-001	        4.662248	        4.893504
6.1374999999999e-001	        4.714114	        4.904549
6.1499999999999e-001	        4.695761	        4.837659
6.1624999999999e-001	        4.610119	        4.722765
6.1749999999999e-001	        4.454585	        4.531421
6.1874999999999e-001	        4.236593	         4.27189
6.1999999999999e-001	        3.958281	        3.961348
6.2124999999999e-001	        3.623194	        3.582459
6.2249999999999e-001	         3.24041	        3.155882
6.2374999999999e-001	        2.812467	        2.687004
6.2499999999999e-001	        2.349763	         2.19849
6.2624999999999e-001	        1.855114	         1.67751
6.2749999999999e-001	        1.338557	         1.12977
6.2874999999999e-001	       0.8097611	       0.5698938
6.2999999999999e-001	       0.2690584	    -0.002197344
6.3124999999999e-001	      -0.2727393	      -0.5570827
6.3249999999999e-001	      -0.8081335	       -1.121305
6.3374999999999e-001	       -1.329939	       -1.660525
6.3499999999999e-001	       -1.832566	       -2.183741
6.3624999999999e-001	       -2.307999	        -2.66146
6.3749999999999e-001	        -2.75435	       -3.104121
6.3874999999999e-001	       -3.159284	       -3.504008
6.3999999999999e-001	       -3.519959	       -3.854971
6.4124999999999e-001	       -3.834009	        -4.15945
6.4249999999999e-001	       -4.095388	       -4.402462
6.4374999999999e-001	       -4.303584	       -4.580733
6.4499999999999e-001	       -4.451412	       -4.691839
6.4624999999999e-001	        -4.54099	        -4.72757
6.4749999999999e-001	        -4.56754	       -4.716943
6.4874999999999e-001	       -4.528114	       -4.644345
6.4999999999999e-001	       -4.428157	       -4.484791
6.5124999999999e-001	        -4.26597	       -4.270481
6.5249999999999e-001	       -4.044993	       -3.989085
6.5374999999999e-001	       -3.767515	       -3.664551
6.5499999999999e-001	       -3.439533	       -3.287375
6.5624999999999e-001	       -3.063758	       -2.861074
6.5749999999999e-001	       -2.647258	       -2.389441
6.5874999999999e-001	       -2.191981	       -1.886163
6.5999999999999e-001	       -1.705486	        -1.35176
6.6124999999999e-001	       -1.197178	      -0.8077863
6.6249999999999e-001	      -0.6698451	      -0.2551318
6.6374999999999e-001	      -0.1344877	       0.3217224
6.6499999999999e-001	       0.4070354	       0.8859847
6.6624999999999e-001	       0.9453525	        1.433853
6.6749999999999e-001	        1.472875	        1.969404
6.6874999999999e-001	        1.986741	        2.478707
6.6999999999999e-001	        2.470516	        2.940936
6.7124999999999e-001	        2.924314	        3.365141
6.7249999999999e-001	        3.338483	        3.763959
6.7374999999999e-001	        3.708632	        4.103575
6.7499999999999e-001	        4.025399	        4.387514
6.7624999999999e-001	        4.289255	         4.62488
6.7749999999999e-001	        4.491179	        4.779504
6.7874999999999e-001	        4.631557	        4.873518
6.7999999999999e-001	        4.706104	        4.914244
6.8124999999999e-001	        4.710424	        4.871891
6.8249999999999e-001	        4.647603	        4.754482
6.8374999999999e-001	        4.513097	        4.578593
6.8499999999999e-001	        4.314159	        4.347551
6.8624999999999e-001	        4.052894	        4.072701
6.8749999999999e-001	          3.7335	         3.71918
6.8874999999999e-001	        3.367639	        3.315681
6.8999999999999e-001	        2.953218	        2.862484
6.9124999999999e-001	        2.501974	        2.387234
6.9249999999999e-001	        2.019374	        1.874697
6.9374999999999e-001	        1.512653	        1.336768
6.9499999999999e-001	       0.9864192	       0.7776039
6.9624999999999e-001	       0.4513742	       0.2186522
6.9749999999999e-001	     -0.09026474	      -0.3444231
6.9874999999999e-001	      -0.6286212	      -0.9104719
6.9999999999999e-001	       -1.154184	       -1.450892
7.0124999999999e-001	       -1.665185	       -1.996116
7.0249999999999e-001	       -2.151118	        -2.49345
7.0374999999999e-001	       -2.609279	       -2.958664
7.0499999999999e-001	       -3.028921	       -3.369135
7.0624999999999e-001	       -3.407822	       -3.751684
7.0749999999999e-001	       -3.739905	       -4.082113
7.0874999999999e-001	       -4.017473	       -4.348535
7.0999999999999e-001	       -4.243785	       -4.561391
7.1124999999999e-001	        -4.41192	       -4.693454
7.1249999999999e-001	       -4.519972	       -4.774857
