Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
1.0875000000000e-001	      0.09030368	      -0.1499825
1.1000000000000e-001	      0.08548701	      -0.3738887
1.1125000000000e-001	      0.07308903	      -0.5846876
1.1250000000000e-001	      0.06259662	      -0.7911561
1.1375000000000e-001	      0.05062005	      -0.9852641
1.1500000000000e-001	      0.03999274	       -1.171097
1.1625000000000e-001	      0.02487726	       -1.330549
1.1750000000000e-001	      0.01292504	       -1.467395
1.1875000000000e-001	     -0.00269511	       -1.590203
1.2000000000000e-001	     -0.01634494	       -1.698331
1.2125000000000e-001	     -0.02731232	       -1.789801
1.2250000000000e-001	     -0.04053165	       -1.867678
1.2375000000000e-001	     -0.05231198	       -1.900917
1.2500000000000e-001	     -0.06497536	        -1.91526
1.2625000000000e-001	     -0.07411701	       -1.917551
1.2750000000000e-001	     -0.08381078	       -1.883227
1.2875000000000e-001	     -0.08971635	       -1.826236
1.3000000000000e-001	     -0.09122026	       -1.753829
1.3125000000000e-001	     -0.09371236	       -1.648543
1.3250000000000e-001	     -0.09256212	         -1.5101
1.3375000000000e-001	     -0.09003906	       -1.361965
1.3500000000000e-001	      -0.0837959	       -1.205726
1.3625000000000e-001	     -0.07846492	       -1.030063
1.3750000000000e-001	     -0.06927232	      -0.8365324
1.3875000000000e-001	     -0.06230456	      -0.6393009
1.4000000000000e-001	     -0.05473742	      -0.4249424
1.4125000000000e-001	     -0.04333502	      -0.2131528
1.4250000000000e-001	     -0.03411383	      0.01526887
1.4375000000000e-001	      -0.0242912	       0.2238249
1.4500000000000e-001	     -0.01699992	       0.4305225
1.4625000000000e-001	    -0.007477753	       0.6465147
1.4750000000000e-001	    0.0004117727	       0.8394079
1.4875000000000e-001	     0.008258815	        1.038986
1.5000000000000e-001	      0.02011296	        1.219953
1.5125000000000e-001	      0.02793581	        1.387982
1.5250000000000e-001	      0.03725107	        1.534882
1.5375000000000e-001	      0.04707034	        1.659492
1.5500000000000e-001	      0.05833393	        1.761498
1.5625000000000e-001	      0.06842383	        1.836579
1.5750000000000e-001	      0.07923708	        1.905369
1.5875000000000e-001	      0.08763275	        1.947645
1.6000000000000e-001	      0.09731641	        1.964658
1.6125000000000e-001	       0.1075019	        1.947034
1.6250000000000e-001	       0.1136023	        1.917039
1.6375000000000e-001	       0.1200186	        1.868621
1.6500000000000e-001	       0.1214859	        1.783572
1.6625000000000e-001	       0.1244206	        1.681994
1.6750000000000e-001	       0.1219702	        1.569363
1.6875000000000e-001	       0.1194466	        1.429624
1.7000000000000e-001	       0.1240967	        1.279853
1.7125000000000e-001	       0.1199058	        1.098273
1.7250000000000e-001	       0.1179954	       0.9100495
1.7375000000000e-001	       0.1150696	       0.7070272
1.7500000000000e-001	       0.1130591	       0.5079755
1.7625000000000e-001	       0.1078873	        0.305784
1.7750000000000e-001	       0.1026228	       0.0830309
1.7875000000000e-001	      0.09381009	      -0.1285026
1.8000000000000e-001	      0.08784824	       -0.346398
1.8125000000000e-001	      0.08109857	      -0.5545325
1.8250000000000e-001	      0.06937876	      -0.7609068
1.8375000000000e-001	      0.05850836	      -0.9558781
1.8500000000000e-001	      0.04328392	       -1.131631
1.8625000000000e-001	      0.02932947	       -1.288711
1.8750000000000e-001	      0.01394619	       -1.437363
1.8875000000000e-001	    -0.003229054	        -1.58354
1.9000000000000e-001	     -0.01459095	       -1.691304
1.9125000000000e-001	     -0.03033237	       -1.767142
1.9250000000000e-001	     -0.04393399	       -1.845599
1.9375000000000e-001	     -0.05673142	       -1.893462
1.9500000000000e-001	     -0.06550128	       -1.905514
1.9625000000000e-001	     -0.07566988	       -1.900082
1.9750000000000e-001	     -0.08155801	       -1.871206
1.9875000000000e-001	     -0.08668472	       -1.815577
2.0000000000000e-001	     -0.09026098	       -1.739132
2.0125000000000e-001	     -0.08829432	       -1.641045
2.0250000000000e-001	     -0.08784001	       -1.515694
2.0375000000000e-001	     -0.08410128	       -1.371885
2.0500000000000e-001	     -0.08125098	       -1.214739
2.0625000000000e-001	     -0.07558449	       -1.045616
2.0750000000000e-001	     -0.07073377	      -0.8566251
2.0875000000000e-001	     -0.06452191	      -0.6542797
2.1000000000000e-001	     -0.05493359	      -0.4410617
2.1125000000000e-001	     -0.04853716	      -0.2465906
2.1250000000000e-001	     -0.03930799	     -0.03876818
2.1375000000000e-001	      -0.0306498	       0.1806474
2.1500000000000e-001	     -0.01968821	       0.3863858
2.1625000000000e-001	     -0.01020936	       0.6029318
2.1750000000000e-001	     0.001639176	       0.7941115
2.1875000000000e-001	      0.01144433	       0.9796889
2.2000000000000e-001	      0.02106507	        1.158728
2.2125000000000e-001	      0.03379606	        1.331788
2.2250000000000e-001	      0.04313593	        1.479652
2.2375000000000e-001	       0.0542935	        1.599306
2.2500000000000e-001	      0.06162778	        1.714648
2.2625000000000e-001	       0.0713743	         1.80908
2.2750000000000e-001	      0.07812213	        1.874378
2.2875000000000e-001	      0.08407326	        1.921052
2.3000000000000e-001	      0.09701045	        1.931604
2.3125000000000e-001	       0.1021076	        1.927993
2.3250000000000e-001	       0.1082818	        1.902813
2.3375000000000e-001	       0.1134507	        1.844295
2.3500000000000e-001	       0.1186811	        1.765424
2.3625000000000e-001	        0.121732	        1.662315
2.3750000000000e-001	       0.1245884	        1.545312
2.3875000000000e-001	       0.1224779	        1.403378
2.4000000000000e-001	       0.1246036	        1.250652
2.4125000000000e-001	       0.1267495	        1.076453
2.4250000000000e-001	       0.1231875	       0.8893205
2.4375000000000e-001	        0.121283	       0.6945178
2.4500000000000e-001	       0.1155634	       0.5023684
2.4625000000000e-001	       0.1105357	       0.2926297
2.4750000000000e-001	       0.1009317	      0.06568464
2.4875000000000e-001	      0.09090909	      -0.1443147
2.5000000000000e-001	      0.08679581	      -0.3748102
2.5125000000000e-001	      0.07557875	      -0.5883493
2.5250000000000e-001	       0.0646734	      -0.7882527
2.5375000000000e-001	       0.0529916	      -0.9887235
2.5500000000000e-001	      0.04224895	       -1.168323
2.5625000000000e-001	       0.0285203	       -1.309042
2.5750000000000e-001	      0.01633194	       -1.454164
2.5875000000000e-001	     0.001462179	        -1.58932
2.6000000000000e-001	     -0.01295733	       -1.711931
2.6125000000000e-001	     -0.02390475	       -1.792355
2.6250000000000e-001	     -0.03748604	       -1.860846
2.6375000000000e-001	     -0.04910668	       -1.899599
2.6500000000000e-001	     -0.06200378	       -1.910183
2.6625000000000e-001	     -0.07095176	       -1.912253
2.6750000000000e-001	     -0.08084882	       -1.885861
2.6875000000000e-001	       -0.088182	         -1.8323
2.7000000000000e-001	     -0.08975425	       -1.759184
2.7125000000000e-001	     -0.09323029	        -1.65428
2.7250000000000e-001	     -0.09259816	       -1.541013
2.7375000000000e-001	     -0.09009299	       -1.411821
2.7500000000000e-001	     -0.08367634	        -1.25854
2.7625000000000e-001	      -0.0785413	       -1.081222
2.7750000000000e-001	     -0.06981872	      -0.9010965
2.7875000000000e-001	     -0.06269226	      -0.6998987
2.8000000000000e-001	     -0.05591284	      -0.4929341
2.8125000000000e-001	     -0.04399026	      -0.2773578
2.8250000000000e-001	     -0.03513331	      -0.0657681
2.8375000000000e-001	     -0.02471341	       0.1453299
2.8500000000000e-001	     -0.01727135	       0.3584703
2.8625000000000e-001	     -0.00775921	       0.5684354
2.8750000000000e-001	    -0.000136178	       0.7752665
2.8875000000000e-001	     0.007200263	       0.9740527
2.9000000000000e-001	      0.01902505	         1.16437
2.9125000000000e-001	      0.02677803	        1.329853
2.9250000000000e-001	      0.03601358	        1.478134
2.9375000000000e-001	      0.04561005	        1.615911
2.9500000000000e-001	      0.05677896	        1.734026
2.9625000000000e-001	      0.06559736	        1.818224
2.9750000000000e-001	      0.07680951	        1.892125
2.9875000000000e-001	      0.08549412	        1.940863
3.0000000000000e-001	      0.09558417	         1.95687
3.0125000000000e-001	       0.1065448	        1.962229
3.0250000000000e-001	        0.112525	        1.952405
3.0375000000000e-001	       0.1186849	          1.9002
3.0500000000000e-001	       0.1203542	         1.80283
3.0625000000000e-001	       0.1235878	        1.711424
3.0750000000000e-001	        0.121523	        1.603216
3.0875000000000e-001	       0.1189023	        1.472245
3.1000000000000e-001	       0.1239101	        1.333855
3.1125000000000e-001	       0.1196796	        1.165266
3.1250000000000e-001	       0.1172026	       0.9701603
3.1375000000000e-001	       0.1144446	       0.7701641
3.1500000000000e-001	       0.1124734	       0.5644762
3.1625000000000e-001	       0.1079268	       0.3632182
3.1750000000000e-001	       0.1036771	       0.1473956
3.1875000000000e-001	      0.09535848	     -0.06077338
3.2000000000000e-001	      0.08892033	      -0.2741413
3.2125000000000e-001	      0.08215178	      -0.4827218
3.2250000000000e-001	      0.07103186	      -0.6933915
3.2375000000000e-001	      0.06112082	      -0.8917077
3.2500000000000e-001	      0.04734189	       -1.077828
3.2625000000000e-001	      0.03282449	       -1.247145
3.2750000000000e-001	      0.01737095	       -1.386871
3.2875000000000e-001	     0.001326305	       -1.509827
3.3000000000000e-001	     -0.01073345	       -1.627027
3.3125000000000e-001	     -0.02624788	       -1.737148
3.3250000000000e-001	     -0.04003949	       -1.809059
3.3375000000000e-001	      -0.0529847	        -1.85453
3.3500000000000e-001	       -0.062605	       -1.878794
3.3625000000000e-001	      -0.0726503	       -1.876078
3.3750000000000e-001	     -0.07848012	       -1.842939
3.3875000000000e-001	     -0.08452796	       -1.787682
3.4000000000000e-001	     -0.08842141	       -1.719866
3.4125000000000e-001	      -0.0863713	       -1.637735
3.4250000000000e-001	     -0.08615093	       -1.518936
3.4375000000000e-001	     -0.08409352	       -1.355544
3.4500000000000e-001	     -0.08163255	       -1.219002
3.4625000000000e-001	     -0.07704708	       -1.057415
3.4750000000000e-001	     -0.07216152	      -0.8709123
3.4875000000000e-001	     -0.06654698	      -0.6720198
3.5000000000000e-001	     -0.05629169	      -0.4667164
3.5125000000000e-001	     -0.04997339	      -0.2624111
3.5250000000000e-001	     -0.04206449	     -0.04625472
3.5375000000000e-001	     -0.03332253	       0.1642014
3.5500000000000e-001	     -0.02248306	       0.3803311
3.5625000000000e-001	     -0.01313481	       0.5863263
3.5750000000000e-001	    -0.002014067	       0.7902558
3.5875000000000e-001	      0.00790942	        1.000969
3.6000000000000e-001	      0.01707885	        1.176527
3.6125000000000e-001	      0.02914573	        1.344295
3.6250000000000e-001	      0.03775302	        1.498527
3.6375000000000e-001	      0.04817953	        1.641758
3.6500000000000e-001	      0.05607504	         1.75388
3.6625000000000e-001	      0.06530646	         1.85403
3.6750000000000e-001	      0.07323681	        1.918029
3.6875000000000e-001	      0.07911967	        1.969286
3.7000000000000e-001	      0.09107481	         1.99928
3.7125000000000e-001	      0.09693097	        1.999855
3.7250000000000e-001	       0.1038599	        1.993234
3.7375000000000e-001	       0.1094873	        1.943005
3.7500000000000e-001	       0.1160722	        1.879551
3.7625000000000e-001	       0.1193615	        1.788565
3.7750000000000e-001	       0.1227239	        1.674367
3.7875000000000e-001	       0.1211786	        1.538749
3.8000000000000e-001	       0.1236048	        1.389987
3.8125000000000e-001	       0.1264448	        1.220787
3.8250000000000e-001	       0.1242576	        1.044777
3.8375000000000e-001	       0.1228467	       0.8531486
3.8500000000000e-001	       0.1172989	       0.6366582
3.8625000000000e-001	       0.1137675	       0.4368346
3.8750000000000e-001	       0.1053738	       0.2326211
3.8875000000000e-001	      0.09571658	      0.01135209
3.9000000000000e-001	      0.09222824	      -0.2006905
3.9125000000000e-001	      0.08165825	      -0.4122619
3.9250000000000e-001	      0.07095478	       -0.612152
3.9375000000000e-001	      0.05864145	      -0.8068652
3.9500000000000e-001	       0.0488097	      -0.9943495
3.9625000000000e-001	      0.03497009	       -1.166227
3.9750000000000e-001	      0.02290967	       -1.330729
3.9875000000000e-001	     0.008730317	       -1.455044
4.0000000000000e-001	    -0.005186685	       -1.567798
4.0125000000000e-001	     -0.01715715	       -1.671241
4.0250000000000e-001	     -0.03100722	       -1.747068
4.0375000000000e-001	     -0.04319116	       -1.811434
4.0500000000000e-001	      -0.0570787	        -1.83386
4.0625000000000e-001	     -0.06692212	       -1.833727
4.0750000000000e-001	     -0.07811155	       -1.801224
4.0875000000000e-001	     -0.08604233	       -1.751534
4.1000000000000e-001	      -0.0876269	       -1.699906
4.1125000000000e-001	      -0.0928772	        -1.60899
4.1250000000000e-001	     -0.09279116	       -1.491481
4.1375000000000e-001	     -0.09184681	       -1.366608
4.1500000000000e-001	     -0.08629216	       -1.220115
4.1625000000000e-001	     -0.08148681	       -1.043473
4.1750000000000e-001	     -0.07263604	      -0.8498404
4.1875000000000e-001	     -0.06567394	      -0.6605584
4.2000000000000e-001	     -0.05941834	      -0.4670049
4.2125000000000e-001	       -0.048197	      -0.2549735
4.2250000000000e-001	     -0.03989831	     -0.04195136
4.2375000000000e-001	     -0.02991153	       0.1703235
4.2500000000000e-001	     -0.02274464	       0.4004572
4.2625000000000e-001	     -0.01315017	       0.6022521
4.2750000000000e-001	    -0.005908509	       0.8063683
4.2875000000000e-001	     0.001545115	        0.999913
4.3000000000000e-001	      0.01286863	        1.168644
4.3125000000000e-001	      0.02069507	        1.337274
4.3250000000000e-001	      0.03012562	         1.49409
4.3375000000000e-001	      0.03923662	        1.629059
4.3500000000000e-001	       0.0508996	        1.744508
4.3625000000000e-001	      0.06116838	        1.828949
4.3750000000000e-001	      0.07294532	         1.91647
4.3875000000000e-001	      0.08107838	        1.987059
4.4000000000000e-001	      0.09120126	        2.000344
4.4125000000000e-001	       0.1026805	        2.012949
4.4250000000000e-001	       0.1089588	        1.995374
4.4375000000000e-001	       0.1160613	        1.951289
4.4500000000000e-001	       0.1187577	        1.878355
4.4625000000000e-001	        0.122335	         1.79609
4.4750000000000e-001	       0.1225992	        1.683113
4.4875000000000e-001	       0.1201251	        1.549848
4.5000000000000e-001	       0.1256645	        1.411131
4.5125000000000e-001	        0.122528	        1.239229
4.5250000000000e-001	       0.1203224	        1.061869
4.5375000000000e-001	       0.1177875	       0.8654717
4.5500000000000e-001	       0.1163397	       0.6646488
4.5625000000000e-001	        0.111956	       0.4658698
4.5750000000000e-001	       0.1075869	       0.2595641
4.5875000000000e-001	      0.09980257	      0.05778485
4.6000000000000e-001	      0.09429201	      -0.1693581
4.6125000000000e-001	       0.0891151	      -0.3937378
4.6250000000000e-001	      0.07822521	       -0.608837
4.6375000000000e-001	      0.06728972	      -0.8052191
4.6500000000000e-001	      0.05409433	      -0.9980406
4.6625000000000e-001	      0.04060892	       -1.146599
4.6750000000000e-001	      0.02421287	        -1.30448
4.6875000000000e-001	     0.008196337	       -1.456352
4.7000000000000e-001	    -0.004108303	        -1.58464
4.7125000000000e-001	     -0.02030198	       -1.679976
4.7250000000000e-001	     -0.03368846	       -1.762746
4.7375000000000e-001	      -0.0475202	       -1.822014
4.7500000000000e-001	       -0.058059	       -1.841886
4.7625000000000e-001	      -0.0685124	       -1.848709
4.7750000000000e-001	     -0.07586609	       -1.832723
4.7875000000000e-001	     -0.08303833	       -1.788886
4.8000000000000e-001	     -0.08786642	       -1.716855
4.8125000000000e-001	      -0.0869954	       -1.624461
4.8250000000000e-001	     -0.08768109	       -1.527721
4.8375000000000e-001	     -0.08557157	       -1.404453
4.8500000000000e-001	      -0.0841616	       -1.246725
4.8625000000000e-001	     -0.07965374	       -1.091162
4.8750000000000e-001	     -0.07594428	      -0.9069597
4.8875000000000e-001	     -0.07064458	      -0.7115297
4.9000000000000e-001	     -0.06116807	      -0.5184744
4.9125000000000e-001	     -0.05488885	      -0.3010744
4.9250000000000e-001	     -0.04652629	     -0.07417766
4.9374999999999e-001	     -0.03771542	       0.1387687
4.9499999999999e-001	      -0.0269841	       0.3576144
4.9624999999999e-001	     -0.01792795	       0.5728424
4.9749999999999e-001	    -0.006212666	        0.783814
4.9874999999999e-001	     0.003576529	       0.9777142
4.9999999999999e-001	      0.01323872	        1.154929
5.0124999999999e-001	      0.02544771	        1.319893
5.0249999999999e-001	      0.03459593	         1.46578
5.0374999999999e-001	      0.04476079	        1.620224
5.0499999999999e-001	       0.0525795	        1.748177
5.0624999999999e-001	       0.0625201	        1.850281
5.0749999999999e-001	      0.07019362	        1.921539
5.0874999999999e-001	      0.07646642	        1.984169
5.0999999999999e-001	      0.08961914	        2.015541
5.1124999999999e-001	      0.09597019	         2.01962
5.1249999999999e-001	       0.1030637	        2.008472
5.1374999999999e-001	       0.1094561	        1.961525
5.1499999999999e-001	       0.1154641	        1.898764
5.1624999999999e-001	       0.1189673	         1.80387
5.1749999999999e-001	       0.1231572	        1.700312
5.1874999999999e-001	        0.122388	        1.579138
5.1999999999999e-001	       0.1241365	        1.439204
5.2124999999999e-001	       0.1269362	        1.263273
5.2249999999999e-001	       0.1247072	        1.083524
5.2374999999999e-001	       0.1240932	       0.9075407
5.2499999999999e-001	       0.1191255	       0.7135354
5.2624999999999e-001	       0.1149453	       0.5033402
5.2749999999999e-001	       0.1070793	       0.2837791
5.2874999999999e-001	      0.09775788	      0.07833215
5.2999999999999e-001	      0.09510595	      -0.1429594
5.3124999999999e-001	      0.08442156	       -0.345486
5.3249999999999e-001	      0.07480702	      -0.5456169
5.3374999999999e-001	      0.06395737	      -0.7544944
5.3499999999999e-001	      0.05408454	      -0.9348023
5.3624999999999e-001	      0.04018324	       -1.115306
5.3749999999999e-001	      0.02801897	       -1.272399
5.3874999999999e-001	      0.01442085	       -1.419371
5.3999999999999e-001	    0.0001725325	       -1.564215
5.4124999999999e-001	     -0.01214255	       -1.660062
5.4249999999999e-001	      -0.0258209	       -1.744609
5.4374999999999e-001	     -0.03827417	       -1.794123
5.4499999999999e-001	     -0.05238816	       -1.830494
5.4624999999999e-001	     -0.06334576	       -1.835571
5.4749999999999e-001	     -0.07459592	       -1.825378
5.4874999999999e-001	     -0.08348836	       -1.794687
5.4999999999999e-001	     -0.08604929	       -1.732524
5.5124999999999e-001	     -0.09115296	       -1.650716
5.5249999999999e-001	     -0.09234556	       -1.548689
5.5374999999999e-001	     -0.09182047	       -1.432618
5.5499999999999e-001	       -0.086657	       -1.295912
5.5624999999999e-001	     -0.08269697	       -1.128751
5.5749999999999e-001	      -0.0749357	      -0.9561376
5.5874999999999e-001	     -0.06815063	      -0.7605392
5.5999999999999e-001	      -0.0613667	      -0.5576756
5.6124999999999e-001	     -0.05152248	      -0.3554075
5.6249999999999e-001	     -0.04338486	       -0.147476
5.6374999999999e-001	     -0.03287915	      0.07053703
5.6499999999999e-001	     -0.02644797	       0.2958416
5.6624999999999e-001	      -0.0168319	        0.501587
5.6749999999999e-001	    -0.009152151	       0.7141099
5.6874999999999e-001	    -0.002133385	       0.9160741
5.6999999999999e-001	     0.009832462	        1.101227
5.7124999999999e-001	      0.01728395	        1.282253
5.7249999999999e-001	      0.02617877	        1.442197
5.7374999999999e-001	      0.03604936	        1.592116
5.7499999999999e-001	      0.04779227	        1.713153
5.7624999999999e-001	      0.05738419	        1.822886
5.7749999999999e-001	      0.06817579	        1.923511
5.7874999999999e-001	      0.07687179	        1.972734
5.7999999999999e-001	      0.08699783	        2.010235
5.8124999999999e-001	      0.09877384	        2.031215
5.8249999999999e-001	       0.1069266	        2.017674
5.8374999999999e-001	        0.114413	        1.975384
5.8499999999999e-001	       0.1175997	        1.912389
5.8624999999999e-001	        0.121624	        1.834759
5.8749999999999e-001	       0.1215772	        1.736524
5.8874999999999e-001	       0.1198611	        1.621553
5.8999999999999e-001	       0.1258546	        1.467855
5.9124999999999e-001	       0.1234442	        1.316869
5.9249999999999e-001	       0.1217793	        1.142838
5.9374999999999e-001	       0.1193536	       0.9482985
5.9499999999999e-001	       0.1184445	       0.7545711
5.9624999999999e-001	       0.1148578	       0.5492426
5.9749999999999e-001	       0.1117732	       0.3297992
5.9874999999999e-001	       0.1041799	       0.1163875
5.9999999999999e-001	      0.09853156	     -0.08913593
6.0124999999999e-001	      0.09296878	      -0.3049914
6.0249999999999e-001	      0.08269247	       -0.510535
6.0374999999999e-001	      0.07200514	      -0.7070038
6.0499999999999e-001	      0.05894972	      -0.8948617
6.0624999999999e-001	      0.04612639	       -1.070525
6.0749999999999e-001	      0.03005539	       -1.232147
6.0874999999999e-001	      0.01374527	       -1.383142
6.0999999999999e-001	     0.001883239	       -1.510337
6.1124999999999e-001	     -0.01467512	       -1.618684
6.1249999999999e-001	     -0.02857016	       -1.692724
6.1374999999999e-001	     -0.04267076	       -1.762933
6.1499999999999e-001	      -0.0533266	       -1.804142
6.1624999999999e-001	     -0.06432339	        -1.82002
6.1749999999999e-001	     -0.07256195	       -1.822216
6.1874999999999e-001	     -0.08055813	       -1.791068
6.1999999999999e-001	     -0.08684089	       -1.730435
6.2124999999999e-001	      -0.0869185	       -1.658245
6.2249999999999e-001	     -0.08849044	       -1.542802
6.2374999999999e-001	     -0.08796772	       -1.428491
6.2499999999999e-001	     -0.08711929	       -1.294261
6.2624999999999e-001	     -0.08283251	       -1.125277
6.2749999999999e-001	     -0.07956773	       -0.955011
6.2874999999999e-001	     -0.07439285	      -0.7643604
6.2999999999999e-001	     -0.06528226	      -0.5651609
6.3124999999999e-001	     -0.05935879	      -0.3560592
6.3249999999999e-001	     -0.05130993	      -0.1463347
6.3374999999999e-001	     -0.04221929	      0.06356997
6.3499999999999e-001	      -0.0319548	       0.2702661
6.3624999999999e-001	     -0.02236505	       0.4798728
6.3749999999999e-001	     -0.01141421	       0.6920892
6.3874999999999e-001	    -0.001135892	       0.8825013
6.3999999999999e-001	     0.008346352	        1.078772
6.4124999999999e-001	       0.0204338	        1.254481
6.4249999999999e-001	      0.03033251	        1.438198
6.4374999999999e-001	      0.04069806	         1.57797
6.4499999999999e-001	      0.04841611	        1.699264
6.4624999999999e-001	      0.05835378	        1.816954
6.4749999999999e-001	      0.06661367	         1.89758
6.4874999999999e-001	      0.07374525	        1.963996
6.4999999999999e-001	      0.08767129	        2.011658
6.5124999999999e-001	       0.0944097	        2.027839
6.5249999999999e-001	       0.1022768	        2.027072
6.5374999999999e-001	       0.1091179	        1.992223
6.5499999999999e-001	       0.1169357	        1.934295
6.5624999999999e-001	       0.1208492	        1.840984
6.5749999999999e-001	       0.1251132	        1.730841
6.5874999999999e-001	       0.1252553	        1.602246
6.5999999999999e-001	       0.1274688	        1.476072
6.6124999999999e-001	       0.1306914	        1.301913
6.6249999999999e-001	       0.1289624	         1.12255
6.6374999999999e-001	       0.1280427	       0.9640312
6.6499999999999e-001	       0.1236364	       0.7548688
6.6624999999999e-001	       0.1200465	       0.5533601
6.6749999999999e-001	        0.112309	        0.346501
6.6874999999999e-001	       0.1028389	       0.1301009
6.6999999999999e-001	       0.1000451	     -0.08851123
6.7124999999999e-001	      0.08903826	      -0.3110331
6.7249999999999e-001	      0.07925521	      -0.5227465
6.7374999999999e-001	      0.06873611	      -0.7255521
6.7499999999999e-001	      0.05833526	      -0.9081663
6.7624999999999e-001	      0.04529312	       -1.091508
6.7749999999999e-001	      0.03151389	       -1.249573
6.7874999999999e-001	      0.01744305	        -1.40124
6.7999999999999e-001	     0.003781166	       -1.536081
6.8124999999999e-001	    -0.008751262	       -1.639743
6.8249999999999e-001	     -0.02323282	       -1.717683
6.8374999999999e-001	     -0.03621657	       -1.794255
6.8499999999999e-001	     -0.05126715	       -1.830821
