Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
1.0750000000000e-001	      -0.3134738	       0.2067743
1.0875000000000e-001	      -0.4396306	       0.2298074
1.1000000000000e-001	      -0.5621617	        0.269906
1.1125000000000e-001	      -0.6786359	       0.2964902
1.1250000000000e-001	      -0.7882631	       0.3356436
1.1375000000000e-001	      -0.8896253	       0.3547581
1.1500000000000e-001	      -0.9838721	       0.3932791
1.1625000000000e-001	       -1.069352	       0.4167363
1.1750000000000e-001	       -1.146838	       0.4464163
1.1875000000000e-001	       -1.209127	       0.4701378
1.2000000000000e-001	       -1.262517	        0.479569
1.2125000000000e-001	       -1.305103	       0.4948483
1.2250000000000e-001	       -1.336194	        0.507906
1.2375000000000e-001	       -1.356312	       0.5246615
1.2500000000000e-001	        -1.36318	        0.522711
1.2625000000000e-001	       -1.363145	       0.5241771
1.2750000000000e-001	       -1.340259	       0.5317372
1.2875000000000e-001	       -1.309764	       0.5144293
1.3000000000000e-001	       -1.268803	       0.5041435
1.3125000000000e-001	       -1.214561	       0.4803231
1.3250000000000e-001	        -1.14911	       0.4695903
1.3375000000000e-001	       -1.074108	       0.4558965
1.3500000000000e-001	      -0.9880504	        0.431276
1.3625000000000e-001	      -0.8953235	       0.4013804
1.3750000000000e-001	      -0.7934024	       0.3627155
1.3875000000000e-001	      -0.6793139	       0.3358161
1.4000000000000e-001	      -0.5637755	       0.3025405
1.4125000000000e-001	      -0.4422613	       0.2693529
1.4250000000000e-001	      -0.3167596	       0.2435674
1.4375000000000e-001	      -0.1890562	        0.206143
1.4500000000000e-001	     -0.05817773	       0.1619302
1.4625000000000e-001	      0.06816988	        0.123904
1.4750000000000e-001	       0.2051627	      0.09059922
1.4875000000000e-001	       0.3364683	      0.07031359
1.5000000000000e-001	       0.4633703	      0.03833625
1.5125000000000e-001	       0.5884289	     -0.01359033
1.5250000000000e-001	       0.7097741	     -0.03803954
1.5375000000000e-001	       0.8249148	     -0.07570743
1.5500000000000e-001	       0.9322163	      -0.1083607
1.5625000000000e-001	        1.031749	      -0.1307985
1.5750000000000e-001	        1.121629	      -0.1563898
1.5875000000000e-001	        1.206308	        -0.18271
1.6000000000000e-001	        1.278363	      -0.2073785
1.6125000000000e-001	        1.339189	      -0.2174717
1.6250000000000e-001	        1.388222	      -0.2294907
1.6375000000000e-001	        1.424666	      -0.2367793
1.6500000000000e-001	        1.449649	      -0.2483271
1.6625000000000e-001	        1.459467	      -0.2633772
1.6750000000000e-001	        1.463547	      -0.2634556
1.6875000000000e-001	        1.452163	       -0.265636
1.7000000000000e-001	        1.425397	      -0.2575136
1.7125000000000e-001	          1.3874	      -0.2457266
1.7250000000000e-001	        1.338913	      -0.2372577
1.7375000000000e-001	        1.277414	      -0.2388917
1.7500000000000e-001	        1.205061	      -0.2242921
1.7625000000000e-001	        1.123792	      -0.1872046
1.7750000000000e-001	        1.028145	      -0.1655617
1.7875000000000e-001	       0.9294981	      -0.1471823
1.8000000000000e-001	       0.8199073	      -0.1164925
1.8125000000000e-001	       0.7038676	     -0.09193372
1.8250000000000e-001	       0.5800552	     -0.06103745
1.8375000000000e-001	       0.4500848	     -0.01356168
1.8500000000000e-001	        0.317581	      0.02368419
1.8625000000000e-001	       0.1788039	      0.07164727
1.8750000000000e-001	      0.04392036	       0.1110839
1.8875000000000e-001	     -0.09408712	       0.1407786
1.9000000000000e-001	      -0.2317879	        0.182052
1.9125000000000e-001	      -0.3670377	       0.2209488
1.9250000000000e-001	      -0.4979667	       0.2545743
1.9375000000000e-001	      -0.6243891	       0.2890894
1.9500000000000e-001	      -0.7453432	       0.3167413
1.9625000000000e-001	      -0.8599101	       0.3512266
1.9750000000000e-001	      -0.9694064	       0.3940516
1.9875000000000e-001	       -1.064835	       0.4177001
2.0000000000000e-001	       -1.153229	       0.4371814
2.0125000000000e-001	       -1.231423	       0.4587768
2.0250000000000e-001	       -1.299227	       0.4986355
2.0375000000000e-001	       -1.356078	       0.5094513
2.0500000000000e-001	       -1.399553	       0.5145326
2.0625000000000e-001	       -1.435545	       0.5217882
2.0750000000000e-001	       -1.449683	        0.530939
2.0875000000000e-001	       -1.454646	       0.5393422
2.1000000000000e-001	       -1.447739	       0.5440281
2.1125000000000e-001	       -1.426054	       0.5427257
2.1250000000000e-001	       -1.390815	       0.5298469
2.1375000000000e-001	       -1.341505	        0.529111
2.1500000000000e-001	       -1.280482	       0.4903359
2.1625000000000e-001	       -1.210291	       0.4730417
2.1750000000000e-001	        -1.12698	       0.4587626
2.1875000000000e-001	       -1.028818	       0.4297231
2.2000000000000e-001	      -0.9260138	       0.4132184
2.2125000000000e-001	      -0.8140673	       0.3673513
2.2250000000000e-001	      -0.6953524	       0.3362219
2.2375000000000e-001	      -0.5705377	       0.2944395
2.2500000000000e-001	      -0.4403496	       0.2660196
2.2625000000000e-001	      -0.3112382	       0.2213378
2.2750000000000e-001	      -0.1677284	       0.1817765
2.2875000000000e-001	     -0.02722075	       0.1527478
2.3000000000000e-001	       0.1121391	       0.1020964
2.3125000000000e-001	       0.2520677	      0.06506457
2.3250000000000e-001	       0.3906189	      0.03189411
2.3375000000000e-001	       0.5262102	     -0.01080885
2.3500000000000e-001	       0.6570953	     -0.05503407
2.3625000000000e-001	       0.7820863	     -0.07739701
2.3750000000000e-001	       0.8993247	      -0.1104045
2.3875000000000e-001	         1.01291	      -0.1375167
2.4000000000000e-001	        1.114575	       -0.161245
2.4125000000000e-001	         1.20633	       -0.188452
2.4250000000000e-001	        1.286547	       -0.211336
2.4375000000000e-001	        1.355187	       -0.231587
2.4500000000000e-001	        1.412753	      -0.2462894
2.4625000000000e-001	        1.454427	      -0.2690866
2.4750000000000e-001	        1.490973	      -0.2790464
2.4875000000000e-001	        1.510904	      -0.2873927
2.5000000000000e-001	        1.517469	      -0.2960845
2.5125000000000e-001	        1.511899	      -0.2955423
2.5250000000000e-001	        1.493882	      -0.2930423
2.5375000000000e-001	        1.463553	      -0.2768334
2.5500000000000e-001	        1.421573	      -0.2764564
2.5625000000000e-001	        1.367476	      -0.2558073
2.5750000000000e-001	        1.296674	       -0.239933
2.5875000000000e-001	        1.221766	      -0.2198465
2.6000000000000e-001	        1.133342	      -0.1964905
2.6125000000000e-001	        1.034966	      -0.1713376
2.6250000000000e-001	       0.9270464	      -0.1383358
2.6375000000000e-001	       0.8099651	       -0.109344
2.6500000000000e-001	       0.6862761	     -0.07387006
2.6625000000000e-001	       0.5549285	     -0.04199989
2.6750000000000e-001	       0.4237028	     0.002508289
2.6875000000000e-001	       0.2852784	      0.03967988
2.7000000000000e-001	       0.1452722	      0.06338791
2.7125000000000e-001	      0.00453032	       0.1019862
2.7250000000000e-001	      -0.1352166	       0.1609242
2.7375000000000e-001	      -0.2740405	       0.1953916
2.7500000000000e-001	      -0.4101756	       0.2307481
2.7625000000000e-001	      -0.5421004	       0.2666006
2.7750000000000e-001	      -0.6727079	       0.3015851
2.7875000000000e-001	      -0.7921529	       0.3317199
2.8000000000000e-001	      -0.9076976	       0.3599158
2.8125000000000e-001	        -1.01535	       0.3913829
2.8250000000000e-001	       -1.114087	       0.4192086
2.8375000000000e-001	       -1.203601	        0.441169
2.8500000000000e-001	       -1.280975	       0.4484951
2.8625000000000e-001	       -1.351777	        0.466319
2.8750000000000e-001	       -1.401493	       0.4771471
2.8875000000000e-001	       -1.441559	       0.4897234
2.9000000000000e-001	       -1.470499	       0.5000886
2.9125000000000e-001	       -1.484751	       0.4937793
2.9250000000000e-001	       -1.484332	       0.4905176
2.9375000000000e-001	       -1.471079	       0.4956318
2.9500000000000e-001	       -1.443506	       0.4907833
2.9625000000000e-001	       -1.405436	       0.4647704
2.9750000000000e-001	        -1.35396	       0.4568787
2.9875000000000e-001	       -1.283707	       0.4315906
3.0000000000000e-001	       -1.206819	       0.3969959
3.0125000000000e-001	       -1.118709	        0.379044
3.0250000000000e-001	       -1.021319	       0.3586317
3.0375000000000e-001	      -0.9154572	       0.3239382
3.0500000000000e-001	      -0.8004206	        0.298888
3.0625000000000e-001	      -0.6831988	        0.252524
3.0750000000000e-001	      -0.5478084	       0.2184686
3.0875000000000e-001	      -0.4125789	       0.2026104
3.1000000000000e-001	      -0.2746452	       0.1640562
3.1125000000000e-001	      -0.1328522	       0.1369574
3.1250000000000e-001	       0.0113466	      0.09660192
3.1375000000000e-001	        0.156419	      0.06294624
3.1500000000000e-001	       0.2996179	      0.02103076
3.1625000000000e-001	       0.4389439	     -0.01675424
3.1750000000000e-001	       0.5757237	       -0.048339
3.1875000000000e-001	        0.711542	     -0.08676861
3.2000000000000e-001	       0.8375127	      -0.1216622
3.2125000000000e-001	       0.9566086	      -0.1461952
3.2250000000000e-001	        1.066602	      -0.1761373
3.2375000000000e-001	        1.167544	       -0.213671
3.2500000000000e-001	        1.257724	      -0.2490591
3.2625000000000e-001	        1.333678	      -0.2573643
3.2750000000000e-001	        1.405797	       -0.279094
3.2875000000000e-001	        1.461661	       -0.281265
3.3000000000000e-001	        1.504886	      -0.3036723
3.3125000000000e-001	        1.535981	      -0.3048357
3.3250000000000e-001	        1.554628	      -0.3042557
3.3375000000000e-001	        1.559215	      -0.3203598
3.3500000000000e-001	        1.551216	      -0.3184476
3.3625000000000e-001	        1.530659	      -0.3167974
3.3750000000000e-001	        1.493731	      -0.3101925
3.3875000000000e-001	        1.449295	      -0.2929346
3.4000000000000e-001	        1.388387	      -0.2763291
3.4125000000000e-001	        1.316805	      -0.2599589
3.4250000000000e-001	        1.233517	      -0.2300261
3.4375000000000e-001	        1.137545	      -0.2006307
3.4500000000000e-001	        1.031785	      -0.1643345
3.4625000000000e-001	       0.9149097	      -0.1432017
3.4750000000000e-001	       0.7956141	      -0.1191324
3.4875000000000e-001	       0.6655941	      -0.0822295
3.5000000000000e-001	       0.5304916	     -0.04831768
3.5125000000000e-001	       0.3903342	     -0.01308114
3.5250000000000e-001	       0.2488313	      0.02563857
3.5375000000000e-001	       0.1042055	      0.07432052
3.5500000000000e-001	     -0.04113452	       0.1208859
3.5625000000000e-001	      -0.1859832	       0.1440755
3.5750000000000e-001	       -0.331915	       0.1843063
3.5875000000000e-001	      -0.4707361	       0.2105404
3.6000000000000e-001	      -0.6077731	       0.2360484
3.6125000000000e-001	      -0.7399802	       0.2689488
3.6250000000000e-001	      -0.8672757	       0.3097403
3.6375000000000e-001	      -0.9858433	       0.3434756
3.6500000000000e-001	       -1.096045	       0.3793182
3.6625000000000e-001	       -1.199935	          0.4065
3.6750000000000e-001	       -1.284193	       0.4336401
3.6875000000000e-001	       -1.361656	       0.4429204
3.7000000000000e-001	       -1.426941	       0.4603928
3.7125000000000e-001	       -1.478375	       0.4683436
3.7250000000000e-001	       -1.514728	       0.4769405
3.7375000000000e-001	       -1.538216	       0.4894405
3.7500000000000e-001	       -1.547978	       0.4809777
3.7625000000000e-001	       -1.544992	       0.4770591
3.7750000000000e-001	       -1.526347	       0.4697251
3.7875000000000e-001	       -1.488898	       0.4590925
3.8000000000000e-001	        -1.44235	       0.4529783
3.8125000000000e-001	       -1.382284	       0.4369134
3.8250000000000e-001	       -1.310692	          0.4281
3.8375000000000e-001	       -1.226838	       0.3984664
3.8500000000000e-001	       -1.133513	       0.3757679
3.8625000000000e-001	       -1.033746	       0.3478954
3.8750000000000e-001	      -0.9120155	       0.3102569
3.8875000000000e-001	      -0.7886052	         0.29011
3.9000000000000e-001	      -0.6570064	        0.244937
3.9125000000000e-001	      -0.5185575	       0.2123352
3.9250000000000e-001	      -0.3749157	       0.1723806
3.9375000000000e-001	      -0.2277856	        0.146759
3.9500000000000e-001	     -0.07755377	       0.1124934
3.9625000000000e-001	      0.07150306	       0.0603436
3.9750000000000e-001	       0.2216498	      0.02169288
3.9875000000000e-001	       0.3740113	     -0.02499933
4.0000000000000e-001	       0.5184004	     -0.06456301
4.0125000000000e-001	       0.6593088	      -0.1080612
4.0250000000000e-001	       0.7929921	       -0.138547
4.0375000000000e-001	       0.9202548	      -0.1760203
4.0500000000000e-001	        1.038931	      -0.1989166
4.0625000000000e-001	        1.145836	      -0.2313559
4.0750000000000e-001	        1.250144	      -0.2574054
4.0875000000000e-001	        1.338775	       -0.283477
4.1000000000000e-001	        1.416134	      -0.2964378
4.1125000000000e-001	        1.481742	      -0.3152872
4.1250000000000e-001	         1.53672	      -0.3502806
4.1375000000000e-001	        1.577181	      -0.3475395
4.1500000000000e-001	        1.605511	      -0.3532455
4.1625000000000e-001	        1.619574	      -0.3693635
4.1750000000000e-001	        1.615604	      -0.3655227
4.1875000000000e-001	        1.602931	      -0.3633951
4.2000000000000e-001	        1.573082	       -0.364687
4.2125000000000e-001	        1.531009	      -0.3380825
4.2250000000000e-001	        1.474172	      -0.3259429
4.2375000000000e-001	        1.405115	      -0.3106646
4.2500000000000e-001	        1.324175	      -0.3006066
4.2625000000000e-001	        1.229913	      -0.2802069
4.2750000000000e-001	         1.12965	      -0.2568717
4.2875000000000e-001	        1.015195	      -0.2217062
4.3000000000000e-001	       0.8929912	      -0.1991497
4.3125000000000e-001	       0.7634085	      -0.1696439
4.3250000000000e-001	       0.6283867	      -0.1263783
4.3375000000000e-001	       0.4878641	     -0.08727485
4.3500000000000e-001	       0.3445521	      -0.0531042
4.3625000000000e-001	       0.1974374	     -0.01049825
4.3750000000000e-001	       0.0457308	       0.0398482
4.3875000000000e-001	      -0.1006374	      0.07362355
4.4000000000000e-001	      -0.2496424	       0.1078034
4.4125000000000e-001	       -0.395766	       0.1340632
4.4250000000000e-001	      -0.5391981	       0.1755061
4.4375000000000e-001	      -0.6780861	       0.2192708
4.4500000000000e-001	      -0.8103333	       0.2581177
4.4625000000000e-001	      -0.9386115	       0.2905069
4.4750000000000e-001	       -1.051111	        0.318034
4.4875000000000e-001	       -1.157906	       0.3557656
4.5000000000000e-001	       -1.254158	       0.3856648
4.5125000000000e-001	       -1.338299	       0.4069088
4.5250000000000e-001	       -1.409151	       0.4294511
4.5375000000000e-001	       -1.466552	       0.4493567
4.5500000000000e-001	       -1.511184	       0.4670548
4.5625000000000e-001	       -1.544171	       0.4775919
4.5750000000000e-001	       -1.561301	       0.4809637
4.5875000000000e-001	       -1.560283	       0.4731166
4.6000000000000e-001	       -1.549072	        0.488314
4.6125000000000e-001	       -1.523675	       0.4801257
4.6250000000000e-001	       -1.485902	        0.467945
4.6375000000000e-001	        -1.43343	       0.4580204
4.6500000000000e-001	       -1.370265	       0.4488517
4.6625000000000e-001	        -1.29769	       0.4319111
4.6750000000000e-001	       -1.201716	       0.3958978
4.6875000000000e-001	       -1.102442	       0.3652316
4.7000000000000e-001	      -0.9922396	       0.3369105
4.7125000000000e-001	      -0.8723245	        0.302494
4.7250000000000e-001	      -0.7435654	       0.2774633
4.7375000000000e-001	      -0.6086438	        0.243162
4.7500000000000e-001	      -0.4676801	       0.2098514
4.7625000000000e-001	      -0.3249203	       0.1682913
4.7750000000000e-001	      -0.1763591	       0.1319519
4.7875000000000e-001	     -0.02251044	        0.089232
4.8000000000000e-001	       0.1271639	       0.0531255
4.8125000000000e-001	       0.2766238	      0.01540116
4.8250000000000e-001	       0.4222619	     -0.03417082
4.8375000000000e-001	       0.5646442	     -0.07444444
4.8500000000000e-001	       0.7018125	      -0.1094106
4.8625000000000e-001	       0.8296501	       -0.160697
4.8750000000000e-001	       0.9596916	      -0.1958857
4.8875000000000e-001	        1.075449	      -0.2255163
4.9000000000000e-001	        1.182513	      -0.2524869
4.9125000000000e-001	        1.280799	        -0.27513
4.9250000000000e-001	        1.369483	      -0.2981212
4.9374999999999e-001	        1.443723	      -0.3279362
4.9499999999999e-001	        1.509975	      -0.3465344
4.9624999999999e-001	        1.561532	      -0.3682897
4.9749999999999e-001	        1.597106	      -0.3714733
4.9874999999999e-001	        1.623988	       -0.375309
4.9999999999999e-001	        1.632626	       -0.375236
5.0124999999999e-001	        1.627352	      -0.3795707
5.0249999999999e-001	        1.606744	      -0.3739551
5.0374999999999e-001	        1.573615	      -0.3637203
5.0499999999999e-001	        1.525295	      -0.3590598
5.0624999999999e-001	        1.462807	      -0.3406293
5.0749999999999e-001	        1.393557	      -0.3223995
5.0874999999999e-001	        1.307335	      -0.2940688
5.0999999999999e-001	        1.210871	      -0.2724121
5.1124999999999e-001	        1.104589	      -0.2376135
5.1249999999999e-001	       0.9904237	      -0.2073764
5.1374999999999e-001	       0.8657867	      -0.1526157
5.1499999999999e-001	       0.7364497	       -0.107986
5.1624999999999e-001	       0.5988627	     -0.07815649
5.1749999999999e-001	       0.4536256	     -0.03282595
5.1874999999999e-001	       0.3101792	     0.007556246
5.1999999999999e-001	       0.1604127	      0.03538209
5.2124999999999e-001	     0.009098151	      0.07988938
5.2249999999999e-001	      -0.1442464	       0.1202024
5.2374999999999e-001	      -0.2953397	       0.1439965
5.2499999999999e-001	      -0.4442573	       0.1929102
5.2624999999999e-001	      -0.5909461	       0.2373249
5.2749999999999e-001	      -0.7261432	       0.2709402
5.2874999999999e-001	      -0.8594812	       0.3024076
5.2999999999999e-001	      -0.9843666	        0.347586
5.3124999999999e-001	       -1.099888	        0.397535
5.3249999999999e-001	       -1.204447	       0.4220649
5.3374999999999e-001	       -1.298322	       0.4450558
5.3499999999999e-001	       -1.380361	       0.4680398
5.3624999999999e-001	       -1.450852	       0.4957161
5.3749999999999e-001	       -1.507301	       0.5240177
5.3874999999999e-001	        -1.54708	       0.5331286
5.3999999999999e-001	       -1.576533	       0.5341242
5.4124999999999e-001	       -1.590435	       0.5352301
5.4249999999999e-001	       -1.592381	       0.5264074
5.4374999999999e-001	       -1.577713	       0.5298724
5.4499999999999e-001	       -1.550943	       0.5219418
5.4624999999999e-001	       -1.513486	       0.5083146
5.4749999999999e-001	       -1.449921	       0.4894339
5.4874999999999e-001	       -1.381727	       0.4708065
5.4999999999999e-001	       -1.299787	       0.4471829
5.5124999999999e-001	       -1.205565	       0.4219748
5.5249999999999e-001	       -1.099185	       0.3926858
5.5374999999999e-001	      -0.9830041	       0.3595838
5.5499999999999e-001	      -0.8571199	       0.3319638
5.5624999999999e-001	      -0.7274301	       0.2989693
5.5749999999999e-001	      -0.5862199	       0.2546733
5.5874999999999e-001	      -0.4367493	       0.2209088
5.5999999999999e-001	      -0.2888129	        0.179036
5.6124999999999e-001	      -0.1356739	       0.1448043
5.6249999999999e-001	      0.01603418	       0.1031347
5.6374999999999e-001	       0.1691893	      0.06170968
5.6499999999999e-001	       0.3191493	      0.02768685
5.6624999999999e-001	       0.4641336	     -0.01611973
5.6749999999999e-001	       0.6142255	     -0.07332589
5.6874999999999e-001	       0.7523981	      -0.1058143
5.6999999999999e-001	       0.8852552	      -0.1452098
5.7124999999999e-001	        1.011077	      -0.1757235
5.7249999999999e-001	        1.129568	      -0.2136168
5.7374999999999e-001	        1.237071	      -0.2467677
5.7499999999999e-001	        1.334544	      -0.2662574
5.7624999999999e-001	        1.420052	      -0.2925485
5.7749999999999e-001	        1.491982	      -0.3048627
5.7874999999999e-001	        1.554516	      -0.3370538
5.7999999999999e-001	         1.60111	      -0.3550885
5.8124999999999e-001	        1.634645	      -0.3506237
5.8249999999999e-001	        1.651579	      -0.3581925
5.8374999999999e-001	        1.654831	      -0.3549373
5.8499999999999e-001	        1.643487	      -0.3533969
5.8624999999999e-001	        1.617237	      -0.3521758
5.8749999999999e-001	         1.58258	      -0.3493342
5.8874999999999e-001	        1.529176	      -0.3358522
5.8999999999999e-001	        1.464132	      -0.3103074
5.9124999999999e-001	        1.386432	      -0.3025577
5.9249999999999e-001	        1.299138	         -0.2672
5.9374999999999e-001	         1.19865	      -0.2383631
5.9499999999999e-001	        1.090303	      -0.2144919
5.9624999999999e-001	       0.9713068	      -0.1736246
5.9749999999999e-001	       0.8413374	      -0.1290303
5.9874999999999e-001	       0.7099527	      -0.1033102
5.9999999999999e-001	       0.5679364	     -0.06550082
6.0124999999999e-001	        0.422227	     -0.02243416
6.0249999999999e-001	       0.2707565	       0.0140272
6.0374999999999e-001	       0.1185268	      0.06499842
6.0499999999999e-001	     -0.03575833	      0.09995016
6.0624999999999e-001	      -0.1913375	       0.1441018
6.0749999999999e-001	      -0.3400115	       0.1894887
6.0874999999999e-001	      -0.4898092	       0.2238115
6.0999999999999e-001	      -0.6338825	       0.2585355
6.1124999999999e-001	      -0.7715197	       0.3072561
6.1249999999999e-001	      -0.9005411	       0.3489463
6.1374999999999e-001	       -1.022619	       0.3870044
6.1499999999999e-001	       -1.134503	       0.4294646
6.1624999999999e-001	       -1.237718	       0.4492629
6.1749999999999e-001	        -1.32997	       0.4727817
6.1874999999999e-001	       -1.405827	        0.481118
6.1999999999999e-001	       -1.472346	       0.5159733
6.2124999999999e-001	       -1.524834	       0.5479502
6.2249999999999e-001	       -1.565839	       0.5532051
6.2374999999999e-001	       -1.591297	       0.5515977
6.2499999999999e-001	       -1.603902	        0.544023
6.2624999999999e-001	       -1.604289	       0.5465742
6.2749999999999e-001	       -1.579013	       0.5449421
6.2874999999999e-001	       -1.547969	       0.5361694
6.2999999999999e-001	        -1.50127	       0.5200317
6.3124999999999e-001	       -1.440383	       0.5019459
6.3249999999999e-001	       -1.365126	       0.4800445
6.3374999999999e-001	       -1.277972	       0.4594633
6.3499999999999e-001	       -1.178984	       0.4266808
6.3624999999999e-001	       -1.072773	       0.3966344
6.3749999999999e-001	      -0.9512478	       0.3656615
6.3874999999999e-001	      -0.8189652	        0.343595
6.3999999999999e-001	      -0.6842146	       0.2955289
6.4124999999999e-001	      -0.5413594	       0.2639835
6.4249999999999e-001	      -0.3965909	       0.2194106
6.4374999999999e-001	      -0.2457876	       0.1695561
6.4499999999999e-001	     -0.09560357	       0.1304306
6.4624999999999e-001	      0.05465427	      0.08430838
6.4749999999999e-001	        0.213964	      0.04428449
6.4874999999999e-001	       0.3638554	     0.003799295
6.4999999999999e-001	        0.512538	     -0.03189384
6.5124999999999e-001	       0.6564107	      -0.0765281
6.5249999999999e-001	       0.7969693	      -0.1141292
6.5374999999999e-001	         0.92903	      -0.1326958
6.5499999999999e-001	        1.054665	      -0.1534593
6.5624999999999e-001	        1.169272	      -0.1992386
6.5749999999999e-001	        1.273977	      -0.2270734
6.5874999999999e-001	        1.370686	      -0.2463674
6.5999999999999e-001	         1.45184	      -0.2729507
6.6124999999999e-001	        1.521185	      -0.3066419
6.6249999999999e-001	        1.576228	      -0.3146511
6.6374999999999e-001	        1.618398	      -0.3212107
6.6499999999999e-001	        1.644978	      -0.3365301
6.6624999999999e-001	        1.657081	      -0.3342698
6.6749999999999e-001	        1.659802	      -0.3298039
6.6874999999999e-001	        1.643217	      -0.3169991
6.6999999999999e-001	        1.613639	      -0.3098319
6.7124999999999e-001	        1.571538	      -0.2887467
6.7249999999999e-001	        1.517621	      -0.2733259
6.7374999999999e-001	        1.448406	      -0.2626359
6.7499999999999e-001	        1.369287	      -0.2121354
6.7624999999999e-001	        1.276165	      -0.1949533
6.7749999999999e-001	        1.170348	       -0.172909
6.7874999999999e-001	        1.060995	      -0.1248951
6.7999999999999e-001	       0.9372199	      -0.1006386
6.8124999999999e-001	       0.8065693	      -0.0673684
6.8249999999999e-001	       0.6671345	     -0.03742866
6.8374999999999e-001	       0.5221565	     0.005409273
