Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
1.1125000000000e-001	       -2.051627	       -1.053919
1.1250000000000e-001	       -2.392467	       -1.217743
1.1375000000000e-001	       -2.693238	       -1.364773
1.1500000000000e-001	       -2.952283	       -1.478404
1.1625000000000e-001	       -3.166898	       -1.577687
1.1750000000000e-001	        -3.32401	        -1.64469
1.1875000000000e-001	       -3.433802	       -1.696661
1.2000000000000e-001	       -3.488884	       -1.715064
1.2125000000000e-001	       -3.488163	       -1.705352
1.2250000000000e-001	       -3.431591	        -1.65525
1.2375000000000e-001	       -3.322748	       -1.587623
1.2500000000000e-001	       -3.161022	       -1.494348
1.2625000000000e-001	       -2.952683	       -1.371873
1.2750000000000e-001	       -2.694241	       -1.217978
1.2875000000000e-001	       -2.391081	       -1.064352
1.3000000000000e-001	       -2.054916	      -0.8883769
1.3125000000000e-001	        -1.68447	      -0.6960874
1.3250000000000e-001	       -1.290137	       -0.499759
1.3375000000000e-001	      -0.8733244	      -0.2747434
1.3500000000000e-001	      -0.4446433	     -0.05683836
1.3625000000000e-001	    -0.008743478	       0.1718076
1.3750000000000e-001	       0.4384012	       0.4067908
1.3875000000000e-001	       0.8724394	       0.6154235
1.4000000000000e-001	        1.295981	       0.8245087
1.4125000000000e-001	          1.7006	        1.018218
1.4250000000000e-001	        2.081292	        1.201129
1.4375000000000e-001	        2.429171	        1.355746
1.4500000000000e-001	        2.741597	        1.510169
1.4625000000000e-001	        3.009284	        1.641791
1.4750000000000e-001	        3.231307	        1.733664
1.4875000000000e-001	        3.405557	        1.795845
1.5000000000000e-001	        3.522467	         1.85007
1.5125000000000e-001	        3.585828	        1.872853
1.5250000000000e-001	        3.589687	        1.865735
1.5375000000000e-001	        3.536012	        1.823668
1.5500000000000e-001	        3.424083	        1.751492
1.5625000000000e-001	        3.257103	        1.655754
1.5750000000000e-001	        3.043692	         1.55291
1.5875000000000e-001	        2.777508	        1.419701
1.6000000000000e-001	        2.467935	        1.253139
1.6125000000000e-001	        2.120349	        1.087827
1.6250000000000e-001	        1.741573	       0.8993799
1.6375000000000e-001	        1.333737	       0.6851203
1.6500000000000e-001	       0.9089307	       0.4755989
1.6625000000000e-001	       0.4681684	       0.2555538
1.6750000000000e-001	      0.02076749	      0.01978341
1.6875000000000e-001	       -0.420641	      -0.2094963
1.7000000000000e-001	      -0.8577518	      -0.4307764
1.7125000000000e-001	       -1.278667	      -0.6324207
1.7250000000000e-001	       -1.679891	      -0.8292637
1.7375000000000e-001	       -2.053241	       -1.018108
1.7500000000000e-001	       -2.393983	       -1.191018
1.7625000000000e-001	       -2.697794	       -1.326594
1.7750000000000e-001	       -2.952533	       -1.452792
1.7875000000000e-001	       -3.165343	        -1.57255
1.8000000000000e-001	       -3.326953	       -1.643479
1.8125000000000e-001	       -3.435786	       -1.692674
1.8250000000000e-001	       -3.488741	       -1.712102
1.8375000000000e-001	       -3.488852	       -1.685943
1.8500000000000e-001	       -3.431914	       -1.648309
1.8625000000000e-001	       -3.325266	       -1.571261
1.8750000000000e-001	       -3.162783	       -1.475656
1.8875000000000e-001	       -2.948689	       -1.360793
1.9000000000000e-001	       -2.692158	       -1.224553
1.9125000000000e-001	       -2.392455	       -1.049628
1.9250000000000e-001	       -2.058015	      -0.8661911
1.9375000000000e-001	       -1.687618	      -0.6662178
1.9500000000000e-001	       -1.295126	      -0.4697223
1.9625000000000e-001	      -0.8816315	       -0.267958
1.9750000000000e-001	      -0.4436173	     -0.04221275
1.9875000000000e-001	    -0.006638954	       0.1752247
2.0000000000000e-001	       0.4346104	       0.3981074
2.0125000000000e-001	       0.8704275	       0.6222903
2.0250000000000e-001	        1.295936	       0.8319558
2.0375000000000e-001	        1.701118	         1.02363
2.0500000000000e-001	        2.081561	        1.195517
2.0625000000000e-001	        2.428446	        1.366261
2.0750000000000e-001	        2.739619	        1.509629
2.0875000000000e-001	        3.011547	        1.627103
2.1000000000000e-001	        3.233275	        1.731023
2.1125000000000e-001	        3.405632	        1.800165
2.1250000000000e-001	        3.521468	        1.842659
2.1375000000000e-001	        3.582826	        1.859129
2.1500000000000e-001	        3.584993	        1.865264
2.1625000000000e-001	        3.529855	        1.828458
2.1750000000000e-001	        3.423149	        1.751502
2.1875000000000e-001	        3.257466	        1.659081
2.2000000000000e-001	        3.041404	        1.553879
2.2125000000000e-001	        2.776372	        1.408103
2.2250000000000e-001	        2.469248	        1.243146
2.2375000000000e-001	        2.121749	        1.058256
2.2500000000000e-001	        1.744465	       0.8746245
2.2625000000000e-001	        1.337632	       0.6808206
2.2750000000000e-001	       0.9093909	       0.4653416
2.2875000000000e-001	       0.4725577	       0.2379617
2.3000000000000e-001	      0.02572837	      0.02023301
2.3125000000000e-001	      -0.4191176	       -0.198998
2.3250000000000e-001	      -0.8578523	      -0.4343528
2.3375000000000e-001	       -1.279702	       -0.641063
2.3500000000000e-001	       -1.680965	      -0.8367961
2.3625000000000e-001	       -2.056025	       -1.015257
2.3750000000000e-001	       -2.393113	       -1.177228
2.3875000000000e-001	       -2.695266	       -1.350617
2.4000000000000e-001	       -2.953945	       -1.466314
2.4125000000000e-001	       -3.165282	       -1.560124
2.4250000000000e-001	       -3.324245	        -1.63493
2.4375000000000e-001	       -3.433237	       -1.675251
2.4500000000000e-001	       -3.486257	       -1.686115
2.4625000000000e-001	       -3.487819	       -1.661913
2.4750000000000e-001	       -3.431114	       -1.629777
2.4875000000000e-001	       -3.319358	       -1.571265
2.5000000000000e-001	       -3.159611	       -1.461337
2.5125000000000e-001	       -2.948161	       -1.350656
2.5250000000000e-001	       -2.693752	       -1.203268
2.5375000000000e-001	       -2.394106	         -1.0461
2.5500000000000e-001	       -2.061579	      -0.8710007
2.5625000000000e-001	       -1.695504	      -0.6723962
2.5750000000000e-001	         -1.2933	      -0.4593586
2.5875000000000e-001	      -0.8790868	      -0.2409012
2.6000000000000e-001	      -0.4481128	     -0.03893336
2.6125000000000e-001	    -0.008298309	       0.1730066
2.6250000000000e-001	       0.4342909	       0.3886571
2.6375000000000e-001	       0.8705071	       0.6059813
2.6500000000000e-001	        1.295785	       0.8068511
2.6625000000000e-001	        1.698896	        1.005708
2.6750000000000e-001	        2.080399	        1.204717
2.6875000000000e-001	        2.431247	         1.37065
2.7000000000000e-001	        2.741776	        1.520626
2.7125000000000e-001	         3.01049	        1.639017
2.7250000000000e-001	        3.230239	        1.740913
2.7375000000000e-001	        3.401666	        1.808396
2.7500000000000e-001	        3.516087	        1.858537
2.7625000000000e-001	         3.57636	        1.880414
2.7750000000000e-001	        3.585112	        1.867805
2.7875000000000e-001	        3.530113	        1.823389
2.8000000000000e-001	         3.42094	        1.755188
2.8125000000000e-001	        3.256126	        1.657753
2.8250000000000e-001	        3.041263	        1.548707
2.8375000000000e-001	        2.776372	        1.423449
2.8500000000000e-001	        2.471055	        1.250906
2.8625000000000e-001	        2.122973	        1.057699
2.8750000000000e-001	         1.74242	       0.8614548
2.8875000000000e-001	        1.339482	       0.6479875
2.9000000000000e-001	       0.9118473	       0.4296129
2.9125000000000e-001	       0.4723931	       0.2053345
2.9250000000000e-001	      0.02393322	     -0.01657975
2.9375000000000e-001	      -0.4206135	      -0.2344839
2.9500000000000e-001	      -0.8595465	      -0.4558163
2.9625000000000e-001	       -1.282088	      -0.6586783
2.9750000000000e-001	       -1.680314	      -0.8490762
2.9875000000000e-001	       -2.054515	       -1.040152
3.0000000000000e-001	       -2.394207	       -1.204641
3.0125000000000e-001	       -2.694976	        -1.33162
3.0250000000000e-001	        -2.95111	       -1.457253
3.0375000000000e-001	       -3.162314	       -1.546668
3.0500000000000e-001	       -3.321384	       -1.630849
3.0625000000000e-001	       -3.431565	       -1.684671
3.0750000000000e-001	       -3.483926	       -1.692954
3.0875000000000e-001	       -3.480319	       -1.696071
3.1000000000000e-001	       -3.426246	       -1.657526
3.1125000000000e-001	       -3.316988	       -1.582518
3.1250000000000e-001	       -3.159219	       -1.493621
3.1375000000000e-001	       -2.948076	       -1.385232
3.1500000000000e-001	       -2.696075	       -1.237065
3.1625000000000e-001	       -2.398704	       -1.069667
3.1750000000000e-001	       -2.056276	      -0.8870174
3.1875000000000e-001	        -1.68995	      -0.6997734
3.2000000000000e-001	       -1.294082	      -0.4945156
3.2125000000000e-001	      -0.8774585	       -0.282479
3.2250000000000e-001	      -0.4443921	     -0.06887574
3.2375000000000e-001	    -0.004778304	       0.1582678
3.2500000000000e-001	       0.4372223	       0.3803152
3.2625000000000e-001	       0.8710648	       0.6002052
3.2750000000000e-001	        1.297276	       0.8201225
3.2875000000000e-001	        1.704313	        1.008585
3.3000000000000e-001	        2.082911	        1.183105
3.3125000000000e-001	        2.431085	         1.35936
3.3250000000000e-001	        2.739185	        1.497364
3.3375000000000e-001	        3.008521	        1.620908
3.3500000000000e-001	        3.226941	        1.708485
3.3625000000000e-001	        3.395423	        1.782104
3.3750000000000e-001	         3.51534	        1.825306
3.3875000000000e-001	        3.574651	         1.84086
3.4000000000000e-001	        3.579963	        1.828931
3.4125000000000e-001	        3.527039	        1.795148
3.4250000000000e-001	        3.419613	        1.721092
3.4375000000000e-001	        3.255037	         1.62308
3.4500000000000e-001	         3.04198	        1.525074
3.4625000000000e-001	        2.776446	        1.383577
3.4750000000000e-001	        2.468301	        1.226076
3.4875000000000e-001	        2.123781	        1.047601
3.5000000000000e-001	        1.743062	        0.847508
3.5125000000000e-001	        1.336942	       0.6401814
3.5250000000000e-001	       0.9081585	       0.4130074
3.5375000000000e-001	       0.4678826	       0.1887719
3.5500000000000e-001	      0.01940159	      -0.0344282
3.5625000000000e-001	      -0.4265187	      -0.2505259
3.5750000000000e-001	      -0.8608167	      -0.4681169
3.5875000000000e-001	       -1.283924	      -0.6773787
3.6000000000000e-001	       -1.684059	      -0.8811738
3.6125000000000e-001	       -2.055883	       -1.056308
3.6250000000000e-001	       -2.393529	       -1.211827
3.6375000000000e-001	       -2.694581	       -1.354935
3.6500000000000e-001	       -2.950573	       -1.483106
3.6625000000000e-001	       -3.162501	       -1.579088
3.6750000000000e-001	       -3.321439	       -1.644755
3.6875000000000e-001	       -3.426816	       -1.685434
3.7000000000000e-001	       -3.481653	       -1.695015
3.7125000000000e-001	       -3.480223	       -1.682514
3.7250000000000e-001	       -3.428008	       -1.655809
3.7375000000000e-001	       -3.318233	       -1.592842
3.7500000000000e-001	       -3.162768	       -1.484432
3.7625000000000e-001	       -2.953142	       -1.374732
3.7750000000000e-001	       -2.691534	       -1.232823
3.7875000000000e-001	       -2.394965	       -1.071064
3.8000000000000e-001	       -2.058201	      -0.8984769
3.8125000000000e-001	       -1.689628	      -0.7052689
3.8250000000000e-001	       -1.291607	      -0.4927981
3.8375000000000e-001	      -0.8753013	      -0.2758965
3.8500000000000e-001	       -0.442985	     -0.04681329
3.8625000000000e-001	    -0.005373479	       0.1704474
3.8750000000000e-001	        0.439383	       0.3846044
3.8875000000000e-001	       0.8769232	       0.5929951
3.9000000000000e-001	        1.300267	       0.8008408
3.9125000000000e-001	        1.705334	        1.002201
3.9250000000000e-001	        2.082513	        1.188708
3.9375000000000e-001	        2.430477	        1.362089
3.9500000000000e-001	          2.7368	        1.500194
3.9625000000000e-001	        3.003784	        1.625234
3.9750000000000e-001	        3.228052	        1.717683
3.9875000000000e-001	        3.396791	        1.792991
4.0000000000000e-001	        3.514194	        1.846433
4.0125000000000e-001	        3.575694	        1.848692
4.0250000000000e-001	        3.581865	        1.849181
4.0375000000000e-001	        3.528499	        1.799618
4.0500000000000e-001	         3.42166	        1.731665
4.0625000000000e-001	        3.255477	        1.647669
4.0750000000000e-001	        3.040016	        1.515754
4.0875000000000e-001	        2.778701	        1.372541
4.1000000000000e-001	        2.469821	        1.213984
4.1125000000000e-001	        2.122479	        1.037463
4.1250000000000e-001	        1.739842	       0.8448465
4.1375000000000e-001	        1.333746	       0.6358539
4.1500000000000e-001	       0.9040591	       0.4129182
4.1625000000000e-001	       0.4635618	       0.1798603
4.1750000000000e-001	      0.01827481	     -0.04724375
4.1875000000000e-001	      -0.4281097	      -0.2575304
4.2000000000000e-001	      -0.8643941	      -0.4744055
4.2125000000000e-001	       -1.285838	      -0.6867045
4.2250000000000e-001	       -1.683939	      -0.8914559
4.2375000000000e-001	       -2.056695	       -1.081708
4.2500000000000e-001	        -2.39337	       -1.232197
4.2625000000000e-001	       -2.694905	       -1.382828
4.2750000000000e-001	       -2.950696	       -1.502646
4.2875000000000e-001	        -3.15897	       -1.604303
4.3000000000000e-001	        -3.31997	       -1.660448
4.3125000000000e-001	       -3.427369	       -1.715604
4.3250000000000e-001	       -3.484207	       -1.729836
4.3375000000000e-001	       -3.482415	       -1.713988
4.3500000000000e-001	       -3.432743	       -1.677159
4.3625000000000e-001	       -3.323964	       -1.611999
4.3750000000000e-001	       -3.158731	       -1.510291
4.3875000000000e-001	       -2.950917	       -1.385777
4.4000000000000e-001	       -2.694183	       -1.238468
4.4125000000000e-001	       -2.395356	       -1.076575
4.4250000000000e-001	       -2.057299	      -0.8943983
4.4375000000000e-001	       -1.687917	       -0.690847
4.4500000000000e-001	       -1.291094	      -0.4830135
4.4625000000000e-001	      -0.8761792	      -0.2628859
4.4750000000000e-001	      -0.4404109	     -0.05610247
4.4875000000000e-001	     0.001569986	       0.1760316
4.5000000000000e-001	       0.4419281	       0.4019952
4.5125000000000e-001	       0.8781284	       0.6035962
4.5250000000000e-001	        1.299043	       0.8143298
4.5375000000000e-001	        1.704624	        1.017371
4.5500000000000e-001	        2.078907	        1.197545
4.5625000000000e-001	         2.42577	        1.372431
4.5750000000000e-001	        2.739169	        1.511963
4.5875000000000e-001	        3.005375	        1.629944
4.6000000000000e-001	         3.22688	        1.731844
4.6125000000000e-001	        3.397626	        1.812284
4.6250000000000e-001	        3.516326	        1.868559
4.6375000000000e-001	        3.577119	         1.88621
4.6500000000000e-001	        3.584312	        1.867732
4.6625000000000e-001	        3.529556	        1.838304
4.6750000000000e-001	        3.421831	        1.763627
4.6875000000000e-001	        3.259791	        1.658502
4.7000000000000e-001	        3.042786	        1.539172
4.7125000000000e-001	        2.778762	        1.396135
4.7250000000000e-001	        2.468078	        1.234621
4.7375000000000e-001	        2.121232	        1.063505
4.7500000000000e-001	        1.737934	       0.8676828
4.7625000000000e-001	        1.331706	       0.6536313
4.7750000000000e-001	       0.9059934	       0.4404829
4.7875000000000e-001	       0.4640024	       0.2108479
4.8000000000000e-001	      0.01720202	    -0.008598406
4.8125000000000e-001	      -0.4275362	      -0.2324375
4.8250000000000e-001	      -0.8620268	      -0.4609767
4.8375000000000e-001	       -1.283622	      -0.6855651
4.8500000000000e-001	       -1.680951	      -0.8656263
4.8625000000000e-001	       -2.054564	       -1.033644
4.8750000000000e-001	       -2.392037	       -1.210803
4.8875000000000e-001	       -2.690622	       -1.350074
4.9000000000000e-001	       -2.948845	       -1.470296
4.9125000000000e-001	       -3.158351	       -1.569409
4.9250000000000e-001	       -3.321263	       -1.651298
4.9374999999999e-001	       -3.428924	       -1.691674
4.9499999999999e-001	       -3.488496	        -1.71551
4.9624999999999e-001	       -3.487524	        -1.69907
4.9749999999999e-001	       -3.429484	       -1.657373
4.9874999999999e-001	       -3.323597	       -1.591446
4.9999999999999e-001	       -3.162881	       -1.493675
5.0124999999999e-001	       -2.951637	       -1.369118
5.0249999999999e-001	        -2.69361	       -1.236283
5.0374999999999e-001	       -2.394436	       -1.071257
5.0499999999999e-001	       -2.057205	      -0.8874529
5.0624999999999e-001	       -1.689931	      -0.6861754
5.0749999999999e-001	       -1.289734	      -0.4738081
5.0874999999999e-001	      -0.8709718	      -0.2665843
5.0999999999999e-001	      -0.4396263	     -0.05056379
5.1124999999999e-001	    0.0006732375	       0.1748195
5.1249999999999e-001	       0.4394309	       0.3977504
5.1374999999999e-001	       0.8755266	       0.6118459
5.1499999999999e-001	        1.294408	       0.8148644
5.1624999999999e-001	        1.699626	         1.01556
5.1749999999999e-001	        2.081789	        1.198155
5.1874999999999e-001	        2.426981	        1.360958
5.1999999999999e-001	        2.737649	        1.498698
5.2124999999999e-001	        3.005817	        1.632089
5.2249999999999e-001	        3.228617	        1.717331
5.2374999999999e-001	         3.39936	        1.791463
5.2499999999999e-001	        3.519026	         1.84698
5.2624999999999e-001	        3.579264	        1.861214
5.2749999999999e-001	        3.586547	        1.853835
5.2874999999999e-001	        3.535685	        1.816948
5.2999999999999e-001	        3.425258	          1.7507
5.3124999999999e-001	        3.261492	        1.659654
5.3249999999999e-001	        3.042983	        1.525405
5.3374999999999e-001	        2.778588	         1.38477
5.3499999999999e-001	        2.466692	        1.239276
5.3624999999999e-001	        2.120155	        1.055674
5.3749999999999e-001	         1.74079	       0.8635492
5.3874999999999e-001	        1.332039	       0.6424129
5.3999999999999e-001	       0.9054114	       0.4404115
5.4124999999999e-001	       0.4655085	       0.2060252
5.4249999999999e-001	      0.02018829	     -0.03522115
5.4374999999999e-001	      -0.4246458	      -0.2639964
5.4499999999999e-001	      -0.8587447	      -0.4805097
5.4624999999999e-001	       -1.282195	      -0.6865844
5.4749999999999e-001	       -1.679592	      -0.8885709
5.4874999999999e-001	       -2.050077	       -1.068186
5.4999999999999e-001	       -2.389658	       -1.230432
5.5124999999999e-001	       -2.690197	        -1.37043
5.5249999999999e-001	       -2.950162	       -1.492401
5.5374999999999e-001	       -3.160122	       -1.600661
5.5499999999999e-001	        -3.32605	       -1.658756
5.5624999999999e-001	       -3.433735	       -1.688306
5.5749999999999e-001	       -3.485369	       -1.722398
5.5874999999999e-001	        -3.48671	       -1.716936
5.5999999999999e-001	       -3.430699	       -1.676225
5.6124999999999e-001	       -3.321872	       -1.601699
5.6249999999999e-001	       -3.159807	       -1.514815
5.6374999999999e-001	        -2.94951	       -1.396186
5.6499999999999e-001	       -2.692517	       -1.251111
5.6624999999999e-001	       -2.394625	        -1.08427
5.6749999999999e-001	       -2.053639	      -0.8955952
5.6874999999999e-001	       -1.683145	      -0.7010101
5.6999999999999e-001	       -1.286902	      -0.4831025
5.7124999999999e-001	      -0.8695636	      -0.2598758
5.7249999999999e-001	      -0.4404553	     -0.05500175
5.7374999999999e-001	  -7.135983e-005	       0.1721903
5.7499999999999e-001	       0.4343836	       0.3925458
5.7624999999999e-001	       0.8724268	       0.5977091
5.7749999999999e-001	         1.29919	       0.8167569
5.7874999999999e-001	        1.701119	        1.007278
5.7999999999999e-001	        2.080343	         1.18533
5.8124999999999e-001	        2.427467	        1.354373
5.8249999999999e-001	        2.739421	        1.497292
5.8374999999999e-001	        3.007166	        1.624009
5.8499999999999e-001	        3.230831	         1.71999
5.8624999999999e-001	        3.400467	        1.790209
5.8749999999999e-001	        3.520309	         1.83135
5.8874999999999e-001	        3.583691	         1.85549
5.8999999999999e-001	        3.587949	         1.85889
5.9124999999999e-001	        3.535488	        1.809019
5.9249999999999e-001	        3.424243	        1.745805
5.9374999999999e-001	        3.259934	        1.653008
5.9499999999999e-001	        3.039612	        1.542657
5.9624999999999e-001	         2.77638	        1.404579
5.9749999999999e-001	        2.467761	        1.243265
5.9874999999999e-001	        2.118358	        1.059407
5.9999999999999e-001	        1.738609	       0.8617768
6.0124999999999e-001	        1.332122	       0.6598413
6.0249999999999e-001	       0.9065977	       0.4511459
6.0374999999999e-001	       0.4662857	       0.2130241
6.0499999999999e-001	      0.02326008	    -0.007728137
6.0624999999999e-001	      -0.4243712	      -0.2347331
6.0749999999999e-001	      -0.8586907	       -0.444723
6.0874999999999e-001	         -1.2785	      -0.6583689
6.0999999999999e-001	        -1.67849	      -0.8591129
6.1124999999999e-001	       -2.050914	       -1.038109
6.1249999999999e-001	        -2.39207	       -1.201056
6.1374999999999e-001	       -2.691959	       -1.340874
6.1499999999999e-001	       -2.954427	       -1.455046
6.1624999999999e-001	       -3.163818	       -1.553338
6.1749999999999e-001	       -3.322903	       -1.645554
6.1874999999999e-001	       -3.432914	       -1.691578
6.1999999999999e-001	         -3.4874	       -1.702305
6.2124999999999e-001	         -3.4864	       -1.695128
6.2249999999999e-001	       -3.430173	       -1.653192
6.2374999999999e-001	       -3.321352	       -1.585991
6.2499999999999e-001	        -3.15995	       -1.493744
6.2624999999999e-001	       -2.951193	       -1.374122
6.2749999999999e-001	       -2.690421	       -1.236543
6.2874999999999e-001	       -2.389772	        -1.06928
6.2999999999999e-001	        -2.05307	      -0.8878997
6.3124999999999e-001	       -1.683589	      -0.6929614
6.3249999999999e-001	       -1.289093	      -0.4835308
6.3374999999999e-001	      -0.8716653	      -0.2736856
6.3499999999999e-001	      -0.4475139	     -0.04785002
6.3624999999999e-001	    -0.004791125	       0.1808954
6.3749999999999e-001	       0.4388932	       0.4001845
6.3874999999999e-001	        0.872172	       0.6138096
6.3999999999999e-001	        1.296318	       0.8104441
6.4124999999999e-001	        1.701454	        1.006721
6.4249999999999e-001	        2.081511	        1.188686
6.4374999999999e-001	        2.428876	         1.34059
6.4499999999999e-001	        2.740238	        1.485272
6.4624999999999e-001	        3.007671	        1.597034
6.4749999999999e-001	        3.232106	        1.701213
6.4874999999999e-001	        3.404513	        1.774681
6.4999999999999e-001	        3.521302	        1.820288
6.5124999999999e-001	        3.583312	        1.841808
6.5249999999999e-001	        3.586903	        1.827673
6.5374999999999e-001	        3.534049	        1.792376
6.5499999999999e-001	        3.420313	        1.724133
6.5624999999999e-001	        3.257865	        1.637246
6.5749999999999e-001	        3.041177	        1.522725
6.5874999999999e-001	        2.774617	        1.388572
6.5999999999999e-001	        2.465869	        1.231656
6.6124999999999e-001	        2.118583	         1.05408
6.6249999999999e-001	        1.739587	       0.8517921
6.6374999999999e-001	        1.332569	       0.6345235
6.6499999999999e-001	       0.9085703	       0.4165342
6.6624999999999e-001	       0.4656326	       0.1816288
6.6749999999999e-001	      0.02196452	     -0.03635994
6.6874999999999e-001	       -0.421279	      -0.2542258
6.6999999999999e-001	      -0.8579395	      -0.4669055
6.7124999999999e-001	       -1.279429	      -0.6775091
6.7249999999999e-001	       -1.680577	      -0.8575931
6.7374999999999e-001	       -2.052699	       -1.054405
6.7499999999999e-001	       -2.395819	       -1.227898
6.7624999999999e-001	       -2.694492	        -1.37403
6.7749999999999e-001	       -2.951218	       -1.495812
6.7874999999999e-001	       -3.163987	       -1.586779
6.7999999999999e-001	       -3.325169	       -1.665239
6.8124999999999e-001	       -3.433419	       -1.709202
6.8249999999999e-001	       -3.485702	       -1.721082
6.8374999999999e-001	       -3.484512	       -1.712713
6.8499999999999e-001	       -3.429585	       -1.672683
6.8624999999999e-001	       -3.321675	        -1.60265
6.8749999999999e-001	       -3.156839	       -1.515716
6.8874999999999e-001	       -2.945359	       -1.385765
6.8999999999999e-001	       -2.688201	       -1.240175
6.9124999999999e-001	       -2.389144	       -1.071821
6.9249999999999e-001	       -2.054083	      -0.8801558
6.9374999999999e-001	       -1.684967	      -0.6912868
6.9499999999999e-001	       -1.294943	      -0.4799006
6.9624999999999e-001	      -0.8731739	      -0.2523303
6.9749999999999e-001	      -0.4406477	     -0.03558132
6.9874999999999e-001	    -0.003088483	        0.191576
6.9999999999999e-001	       0.4380285	       0.4097263
7.0124999999999e-001	       0.8744349	       0.6351968
7.0249999999999e-001	        1.298896	       0.8372548
